システムクロック時刻,ジャイロ角速度,左PWM,右PWM,電圧,カラーセンサの値,白149,黒10
2661,12,25,52,5466
2665,17,36,62,5466
2669,18,37,62,5446
2673,15,35,58,5446
2677,11,32,54,5423
2681,8,23,44,5423
2685,1,24,44,5455
2689,0,22,41,5455
2693,-5,23,39,5493
2697,-10,18,31,5493
2701,-11,21,32,5512
2705,-11,18,28,5512
2709,-10,25,29,5549
2713,-6,27,28,5549
2717,3,40,38,5543
2721,7,42,38,5543
2725,9,44,38,5466
2729,8,49,41,5466
2733,4,45,34,5400
2737,3,50,36,5400
2741,-3,48,33,5379
2745,-3,52,34,5379
2749,-12,40,21,5348
2753,-17,44,23,5348
2757,-19,30,8,5413
2761,-19,39,14,5413
2765,-16,36,10,5468
2769,-17,37,9,5468
2773,-17,39,9,5469
2777,-16,41,10,5469
2781,-20,33,0,5474
2785,-12,42,8,5474
2789,-11,44,10,5450
2793,-10,47,12,5450
2797,-10,42,6,5417
2801,-10,44,8,5417
2805,-2,53,16,5421
2809,-5,46,9,5421
2813,-7,47,10,5389
2817,-4,45,8,5389
2821,0,51,15,5400
2825,-3,40,2,5400
2829,-1,45,8,5422
2833,0,44,6,5422
2837,0,48,10,5427
2841,2,47,9,5427
2845,8,51,12,5425
2849,8,57,16,5425
2853,7,54,13,5433
2857,14,59,18,5433
2861,11,55,15,5447
2865,9,58,18,5447
2869,5,47,7,5446
2873,7,54,14,5446
2877,7,52,13,5483
2881,-3,42,3,5483
2885,2,51,11,5493
2889,2,48,9,5493
2893,5,43,5,5490
2897,7,51,12,5490
2901,9,52,13,5507
2905,14,55,18,5507
2909,15,56,20,5475
2913,19,66,30,5475
2917,13,60,23,5460
2921,6,46,11,5460
2925,8,54,19,5493
2929,11,54,22,5493
2933,3,46,15,5520
2937,2,44,14,5520
2941,4,49,21,5542
2945,3,45,20,5542
2949,2,43,18,5522
2953,8,52,29,5522
2957,8,50,28,5512
2961,10,50,29,5512
2965,16,60,41,5463
2969,12,55,37,5463
2973,12,53,38,5398
2977,12,51,38,5398
2981,7,51,40,5383
2985,3,44,35,5383
2989,0,45,38,5371
2993,0,40,36,5371
2997,-11,32,31,5398
3001,-11,33,34,5398
3005,-4,33,37,5436
3009,-4,29,35,5436
3013,0,34,43,5445
3017,4,40,51,5445
3021,4,42,55,5383
3025,0,40,55,5383
3029,6,47,65,5276
3033,1,43,63,5276
