システムクロック時刻,ジャイロ角速度,左PWM,右PWM,電圧,しっぽ,超音波,カラー
10489,-4,-9,27,8333,0,41,41
10494,-7,-10,26,8333,0,41,41
10499,-9,-14,22,8343,0,41,41
10504,-11,-14,22,8343,0,41,40
10509,-11,-17,19,8343,0,41,40
10514,-7,-14,23,8352,0,42,40
10519,-5,-11,25,8352,0,42,40
10524,-4,-14,23,8342,0,42,41
10529,0,-10,27,8343,0,42,41
10534,1,-8,29,8343,0,42,41
10539,1,-10,26,8343,0,42,41
10544,-2,-10,26,8343,0,42,41
10549,1,-11,26,8343,0,42,41
10554,-2,-7,29,8343,0,43,41
10559,-5,-12,25,8343,0,43,40
10564,-7,-12,25,8333,0,43,40
10569,-7,-11,25,8333,0,43,40
10574,-5,-10,27,8343,0,44,40
10579,-5,-13,24,8342,0,44,40
10584,-5,-12,25,8342,0,44,41
10589,-6,-15,22,8343,0,44,40
10594,-4,-9,28,8343,0,44,40
10599,-4,-12,24,8343,0,44,40
10604,-2,-14,23,8343,0,44,40
10609,-5,-10,27,8343,0,44,40
10614,-3,-12,24,8343,0,44,39
10619,-5,-16,21,8343,0,44,39
10624,-7,-15,21,8343,0,44,39
10629,-6,-14,23,8343,0,44,40
10634,-4,-12,25,8343,0,44,40
10639,-6,-16,21,8343,0,44,40
10644,-1,-12,25,8343,0,44,40
10649,1,-9,27,8343,0,44,40
10654,1,-12,25,8343,0,51,40
10659,4,-12,24,8333,0,51,40
10664,5,-9,27,8333,0,51,40
10669,2,-13,24,8343,0,51,39
10674,2,-7,29,8333,0,51,39
10679,2,-10,27,8333,0,51,40
10684,-2,-14,22,8333,0,51,40
10689,-6,-11,25,8333,0,51,40
10694,-7,-19,18,8333,0,51,40
10699,-10,-19,18,8343,0,51,40
10704,-10,-18,19,8343,0,51,40
10709,-8,-19,17,8343,0,51,40
10714,-6,-13,24,8343,0,51,39
10719,-4,-15,22,8343,0,51,39
10724,-2,-16,20,8343,0,51,39
10729,1,-16,20,8343,0,51,39
10734,3,-13,24,8343,0,51,39
10739,2,-11,25,8333,0,51,39
10744,4,-12,24,8333,0,51,39
10749,2,-11,25,8333,0,51,39
10754,0,-15,22,8333,0,51,40
10759,-1,-17,19,8333,0,51,40
10764,-1,-15,22,8333,0,51,40
10769,-3,-14,22,8333,0,51,39
10774,-2,-16,20,8343,0,51,39
10779,-3,-15,22,8343,0,51,39
10784,-5,-18,18,8343,0,51,39
10789,-2,-19,18,8333,0,51,39
10794,0,-15,21,8333,0,51,39
10799,1,-13,24,8333,0,51,39
10804,3,-14,23,8333,0,51,39
10809,3,-15,21,8333,0,51,39
10814,-1,-15,21,8333,0,51,39
10819,-1,-17,19,8333,0,51,39
10824,1,-14,23,8333,0,51,39
10829,-1,-20,16,8343,0,51,39
10834,-3,-15,21,8343,0,51,39
10839,0,-16,21,8343,0,51,39
10844,2,-13,24,8333,0,45,39
10849,1,-15,21,8333,0,45,39
10854,2,-16,20,8333,0,45,40
10859,3,-17,20,8343,0,45,40
10864,4,-14,23,8343,0,45,40
10869,1,-13,23,8343,0,45,40
10874,-1,-20,17,8343,0,45,40
10879,3,-15,22,8343,0,45,40
10884,2,-13,23,8333,0,45,40
10889,1,-15,21,8333,0,45,39
10894,5,-15,22,8333,0,45,39
10899,2,-17,19,8333,0,45,39
10904,0,-16,21,8333,0,93,39
10909,0,-17,19,8333,0,93,40
10914,0,-19,18,8333,0,93,40
10919,0,-16,21,8333,0,93,40
10924,-3,-16,21,8333,0,93,40
10929,3,-14,22,8333,0,92,40
10934,4,-15,21,8333,0,92,40
10939,5,-16,21,8333,0,92,40
10944,4,-13,23,8333,0,92,40
10949,8,-16,21,8333,0,92,40
10954,3,-15,21,8333,0,92,39
10959,4,-16,21,8333,0,92,40
10964,2,-18,19,8333,0,92,40
10969,-5,-19,18,8333,0,92,40
10974,-4,-20,16,8333,0,92,40
10979,0,-15,21,8333,0,91,40
10984,-1,-21,15,8333,0,91,40
10989,4,-15,21,8333,0,91,41
10994,7,-11,26,8343,0,91,41
10999,6,-13,24,8343,0,91,41
11004,5,-14,22,8333,0,91,41
11009,7,-14,22,8333,0,91,41
11014,5,-16,21,8333,0,90,40
11019,2,-14,22,8333,0,90,40
11024,4,-15,22,8333,0,90,40
11029,1,-17,19,8333,0,90,41
11034,-3,-17,20,8333,0,90,41
11039,-4,-23,14,8333,0,90,41
11044,-2,-19,18,8343,0,90,41
11049,-4,-17,19,8343,0,90,41
11054,0,-17,20,8343,0,90,41
11059,2,-13,23,8343,0,89,41
11064,6,-13,24,8343,0,89,41
11069,6,-14,23,8343,0,89,41
11074,7,-14,23,8333,0,89,41
11079,6,-15,21,8333,0,89,41
11084,5,-12,24,8333,0,90,41
11089,4,-14,22,8333,0,90,41
11094,4,-15,21,8343,0,90,41
11099,-1,-19,18,8333,0,90,41
11104,3,-14,23,8333,0,90,41
11109,2,-12,25,8333,0,90,41
11114,-1,-19,18,8333,0,89,41
11119,-2,-17,20,8333,0,89,41
11124,0,-17,20,8333,0,89,41
11129,1,-14,23,8333,0,89,41
11134,1,-15,21,8343,0,89,41
11139,3,-15,21,8333,0,89,40
11144,0,-14,22,8333,0,89,41
11149,0,-16,21,8343,0,89,41
11154,2,-16,21,8333,0,89,41
11159,1,-17,19,8333,0,89,41
11164,-1,-16,21,8333,0,89,41
11169,0,-17,20,8333,0,89,42
11174,3,-12,24,8333,0,89,41
11179,2,-14,22,8333,0,89,42
11184,4,-14,22,8333,0,89,41
11189,6,-10,26,8333,0,89,41
11194,5,-12,24,8333,0,89,41
11199,2,-15,21,8333,0,89,41
11204,2,-12,24,8333,0,89,41
11209,0,-15,21,8333,0,89,41
11214,-4,-19,18,8323,0,89,41
11219,-1,-15,22,8323,0,89,41
11224,-1,-16,20,8323,0,89,41
11229,-5,-16,20,8323,0,89,41
11234,0,-15,21,8333,0,89,41
11239,1,-16,20,8333,0,90,41
11244,3,-12,24,8333,0,90,41
11249,5,-13,24,8333,0,90,41
11254,1,-12,24,8343,0,90,41
11259,-1,-15,21,8323,0,90,41
11264,-1,-17,20,8323,0,90,41
11269,1,-13,23,8333,0,90,41
11274,0,-15,21,8333,0,90,41
11279,0,-17,20,8333,0,90,41
11284,3,-12,24,8333,0,90,41
11289,1,-11,25,8333,0,90,41
11294,3,-12,24,8333,0,90,41
11299,2,-14,22,8333,0,90,41
11304,1,-12,24,8333,0,90,41
11309,-1,-15,21,8333,0,90,41
11314,1,-15,21,8333,0,90,40
11319,-1,-14,22,8333,0,90,40
11324,-4,-14,23,8333,0,90,40
11329,-5,-17,20,8333,0,90,40
11334,2,-15,22,8333,0,90,41
11339,2,-16,21,8333,0,90,41
11344,3,-12,24,8333,0,91,41
11349,6,-8,28,8333,0,91,41
11354,3,-12,25,8323,0,91,41
11359,2,-14,23,8323,0,91,41
11364,2,-11,25,8323,0,91,40
11369,0,-14,22,8323,0,96,40
11374,-5,-15,21,8323,0,96,40
11379,-3,-12,24,8333,0,96,40
11384,-3,-15,22,8333,0,96,40
11389,-3,-17,20,8323,0,96,40
11394,-1,-13,23,8323,0,96,40
11399,0,-11,25,8323,0,169,40
11404,2,-16,21,8323,0,169,40
11409,3,-9,28,8323,0,169,40
11414,0,-13,24,8313,0,169,40
11419,0,-15,22,8313,0,169,40
11424,-1,-13,24,8313,0,169,40
11429,-3,-12,24,8323,0,169,40
11434,-3,-15,22,8323,0,169,39
11439,-2,-13,24,8323,0,169,39
11444,-3,-15,21,8323,0,169,39
11449,0,-12,25,8323,0,169,40
11454,2,-9,27,8323,0,169,40
11459,1,-12,25,8323,0,169,40
11464,-1,-15,22,8323,0,170,40
11469,-2,-17,19,8313,0,170,39
11474,-4,-12,24,8323,0,170,39
11479,-8,-17,19,8323,0,170,39
11484,-6,-15,22,8323,0,170,39
11489,-6,-17,19,8323,0,170,39
11494,-5,-19,18,8323,0,170,38
11499,-1,-15,22,8323,0,170,39
11504,-1,-13,24,8323,0,170,39
11509,2,-13,23,8323,0,170,39
11514,6,-9,28,8323,0,170,39
11519,5,-15,21,8323,0,170,39
11524,3,-10,27,8323,0,170,39
11529,2,-12,24,8323,0,170,39
11534,-4,-14,23,8323,0,255,39
11539,-7,-18,19,8323,0,255,38
11544,-9,-18,19,8323,0,255,38
11549,-5,-18,19,8323,0,255,38
11554,-7,-17,19,8323,0,255,38
11559,-1,-16,20,8323,0,255,38
11564,-1,-14,22,8333,0,255,38
11569,-1,-16,20,8333,0,255,38
11574,3,-16,21,8333,0,255,38
11579,3,-17,20,8333,0,255,38
11584,3,-10,26,8333,0,255,38
11589,3,-12,24,8333,0,255,38
11594,-1,-16,20,8323,0,255,38
11599,-1,-14,22,8323,0,255,38
11604,-2,-17,20,8333,0,255,38
11609,-2,-19,18,8333,0,255,38
11614,-2,-16,20,8333,0,255,38
11619,4,-11,26,8333,0,255,38
11624,6,-15,21,8333,0,255,38
11629,6,-9,28,8333,0,255,39
11634,5,-11,25,8333,0,255,39
11639,3,-14,23,8333,0,255,39
11644,1,-13,24,8333,0,255,38
11649,-2,-16,20,8333,0,255,38
11654,-5,-20,17,8333,0,255,38
11659,-5,-14,23,8342,0,255,38
11664,-6,-17,19,8342,0,255,38
11669,-3,-18,19,8342,0,255,38
11674,0,-14,23,8342,0,255,38
11679,2,-15,22,8342,0,255,38
11684,3,-16,21,8342,0,255,38
11689,5,-12,25,8343,0,255,39
11694,7,-12,24,8343,0,255,39
11699,1,-13,23,8343,0,255,38
11704,-1,-16,20,8343,0,255,39
11709,0,-13,23,8342,0,255,38
11714,0,-15,21,8352,0,255,38
11719,-2,-14,22,8352,0,255,38
11724,2,-14,22,8352,0,255,38
11729,0,-17,20,8352,0,255,38
11734,-2,-16,21,8342,0,255,38
11739,-3,-18,18,8342,0,255,38
11744,-6,-18,19,8342,0,255,38
11749,-5,-16,21,8342,0,255,38
11754,-3,-17,20,8342,0,255,38
11759,-1,-18,19,8342,0,255,38
11764,3,-13,23,8343,0,255,38
11769,5,-17,19,8342,0,255,38
11774,4,-15,22,8342,0,255,38
11779,4,-16,21,8342,0,255,38
11784,4,-13,24,8342,0,255,38
11789,3,-11,25,8342,0,255,38
11794,3,-17,20,8342,0,255,38
11799,3,-14,23,8342,0,255,38
11804,1,-13,24,8342,0,255,38
11809,-1,-16,21,8342,0,255,38
11814,-3,-19,18,8342,0,255,38
11819,-2,-16,21,8342,0,255,38
11824,0,-16,20,8342,0,255,38
11829,1,-17,19,8342,0,255,38
11834,0,-15,21,8352,0,255,38
11839,0,-17,20,8352,0,255,38
11844,2,-13,23,8342,0,255,38
11849,0,-16,20,8342,0,255,38
11854,0,-14,23,8342,0,255,38
11859,3,-14,22,8342,0,255,38
11864,0,-17,19,8342,0,255,38
11869,0,-18,18,8352,0,255,39
11874,2,-15,22,8352,0,255,38
11879,0,-17,19,8352,0,255,38
11884,-2,-19,17,8342,0,255,38
11889,4,-17,19,8342,0,255,38
11894,2,-15,21,8342,0,255,38
11899,1,-13,23,8352,0,255,38
11904,4,-17,19,8352,0,255,38
11909,5,-13,23,8342,0,255,38
11914,3,-16,21,8352,0,255,38
11919,5,-12,25,8352,0,255,38
11924,4,-14,23,8342,0,255,39
11929,-1,-18,19,8342,0,255,39
11934,1,-14,22,8342,0,255,39
11939,-1,-17,20,8343,0,255,38
11944,-1,-18,18,8343,0,255,38
11949,-2,-20,17,8342,0,255,38
11954,2,-15,22,8343,0,255,38
11959,2,-20,17,8343,0,255,38
11964,5,-15,22,8342,0,255,38
11969,5,-16,21,8343,0,255,38
11974,5,-16,20,8343,0,255,38
11979,3,-14,22,8342,0,255,38
11984,3,-12,25,8342,0,255,38
11989,3,-13,23,8342,0,255,38
11994,0,-16,20,8343,0,255,38
11999,0,-18,19,8343,0,255,38
12004,2,-14,23,8343,0,255,38
12009,0,-20,17,8343,0,255,38
12014,3,-15,21,8333,0,255,38
12019,3,-16,21,8333,0,168,38
12024,4,-16,20,8333,0,168,38
12029,2,-14,22,8333,0,168,38
12034,0,-20,16,8333,0,89,38
12039,3,-12,25,8333,0,89,39
12044,2,-14,23,8333,0,89,39
12049,4,-14,23,8333,0,89,39
12054,5,-14,22,8333,0,89,39
12059,1,-17,19,8333,0,87,39
12064,2,-14,23,8333,0,87,38
12069,3,-18,18,8333,0,87,38
12074,0,-17,20,8323,0,87,38
12079,-2,-15,21,8323,0,87,38
12084,1,-15,21,8323,0,86,38
12089,2,-16,21,8323,0,86,38
12094,0,-14,22,8323,0,86,38
12099,0,-16,21,8323,0,86,39
12104,0,-17,20,8323,0,86,38
12109,0,-18,19,8313,0,86,39
12114,0,-19,18,8323,0,85,39
12119,0,-16,21,8323,0,85,39
12124,0,-13,23,8313,0,85,38
12129,0,-19,18,8313,0,85,38
12134,2,-15,22,8323,0,85,38
12139,2,-16,21,8313,0,85,38
12144,-1,-18,18,8313,0,85,38
12149,0,-19,18,8313,0,85,38
12154,3,-18,19,8313,0,85,38
12159,0,-12,24,8313,0,85,38
12164,0,-14,22,8313,0,85,38
12169,3,-14,22,8313,0,85,38
12174,1,-16,20,8313,0,85,39
12179,-1,-18,18,8313,0,85,39
12184,-1,-19,17,8313,0,85,39
12189,-1,-16,20,8313,0,84,39
12194,-4,-19,17,8313,0,84,38
12199,0,-15,22,8313,0,84,38
12204,0,-16,20,8313,0,84,38
12209,-2,-19,18,8313,0,84,38
12214,1,-18,19,8313,0,85,38
12219,4,-17,20,8306,0,85,38
12224,5,-13,23,8306,0,85,38
12229,5,-14,22,8306,0,85,38
12234,1,-17,19,8313,0,85,38
12239,0,-19,18,8313,0,85,38
12244,1,-15,21,8313,0,85,38
12249,0,-17,20,8313,0,85,38
12254,-3,-16,21,8313,0,85,38
12259,-4,-22,15,8305,0,85,38
12264,-2,-18,19,8305,0,85,38
12269,0,-18,19,8306,0,85,38
12274,1,-18,18,8306,0,85,38
12279,3,-18,19,8306,0,85,38
12284,6,-17,20,8313,0,85,38
12289,6,-13,23,8313,0,85,38
12294,7,-13,23,8305,0,85,39
12299,5,-11,25,8313,0,85,39
12304,5,-16,20,8313,0,85,39
12309,3,-14,22,8306,0,85,39
12314,2,-16,21,8313,0,85,39
12319,0,-18,19,8313,0,85,39
12324,5,-12,25,8305,0,85,39
12329,4,-14,23,8306,0,85,38
12334,-1,-17,19,8306,0,85,38
12339,0,-18,19,8306,0,85,38
12344,0,-19,18,8306,0,85,39
12349,0,-19,17,8306,0,85,39
12354,4,-14,23,8306,0,85,39
12359,4,-15,22,8306,0,85,39
12364,1,-17,19,8306,0,85,39
12369,3,-17,20,8306,0,85,39
12374,7,-11,25,8306,0,85,39
12379,4,-14,23,8306,0,85,39
12384,3,-11,25,8306,0,85,39
12389,7,-11,26,8296,0,85,39
12394,5,-13,24,8306,0,85,39
12399,3,-15,22,8306,0,85,39
12404,4,-11,25,8306,0,85,39
12409,0,-15,22,8306,0,85,39
12414,-2,-17,19,8306,0,85,39
12419,1,-16,20,8306,0,85,39
12424,2,-13,24,8306,0,85,39
12429,0,-15,21,8313,0,85,39
12434,1,-16,21,8305,0,85,40
12439,3,-12,25,8305,0,85,40
12444,-1,-15,21,8305,0,85,39
12449,0,-12,24,8306,0,85,39
12454,3,-12,24,8306,0,85,39
12459,3,-14,23,8305,0,85,39
12464,1,-12,25,8305,0,85,39
12469,3,-16,20,8313,0,85,39
12474,3,-13,24,8313,0,85,39
12479,1,-15,21,8313,0,85,39
12484,-3,-15,22,8313,0,85,39
12489,-2,-16,21,8313,0,85,40
12494,-2,-13,23,8305,0,85,40
12499,-3,-16,21,8313,0,85,40
12504,1,-11,25,8313,0,85,40
12509,4,-11,25,8313,0,85,40
12514,3,-13,23,8323,0,85,39
12519,7,-8,28,8323,0,85,40
12524,6,-10,26,8313,0,85,40
12529,1,-14,23,8313,0,85,40
12534,-1,-13,24,8313,0,85,40
12539,-1,-11,26,8313,0,85,40
12544,-2,-17,19,8313,0,85,40
12549,-3,-15,22,8313,0,85,40
12554,-6,-15,22,8313,0,85,40
12559,-7,-17,19,8313,0,85,40
12564,-6,-15,21,8313,0,85,40
12569,-1,-14,22,8313,0,85,39
12574,3,-14,23,8323,0,85,39
12579,2,-11,25,8323,0,85,39
12584,1,-10,27,8323,0,85,39
12589,1,-12,25,8323,0,74,40
12594,3,-9,28,8323,0,74,40
12599,1,-12,25,8323,0,74,40
12604,-1,-15,22,8313,0,74,40
12609,-1,-12,24,8313,0,74,40
12614,-2,-15,22,8323,0,74,40
12619,-5,-14,22,8323,0,74,40
12624,-1,-11,26,8323,0,74,40
12629,-1,-13,24,8323,0,74,40
12634,-4,-16,20,8323,0,74,40
12639,2,-11,26,8323,0,74,39
12644,2,-9,27,8323,0,74,39
12649,-6,-16,21,8323,0,74,40
12654,-3,-12,24,8323,0,74,40
12659,-1,-14,23,8323,0,74,40
12664,-4,-13,23,8323,0,74,40
12669,-5,-13,24,8333,0,74,40
12674,-4,-15,22,8323,0,74,40
12679,-5,-14,23,8323,0,74,40
12684,-5,-16,20,8333,0,74,39
12689,-4,-18,19,8333,0,74,39
12694,-5,-16,20,8333,0,74,39
12699,-4,-18,19,8333,0,74,39
12704,-4,-16,21,8333,0,74,39
12709,-6,-15,21,8323,0,74,39
12714,-2,-15,21,8333,0,74,40
12719,-1,-17,20,8333,0,74,40
12724,4,-11,25,8333,0,74,40
12729,8,-11,26,8333,0,74,40
12734,4,-10,26,8323,0,74,39
12739,1,-14,23,8323,0,74,39
12744,3,-14,22,8323,0,74,39
12749,2,-12,24,8333,0,74,39
12754,-6,-19,18,8333,0,74,39
12759,-8,-18,19,8333,0,74,39
12764,-9,-17,19,8333,0,74,39
12769,-13,-22,15,8332,0,74,39
12774,-12,-24,13,8332,0,74,39
12779,-7,-23,14,8333,0,74,39
12784,-5,-19,17,8333,0,74,39
12789,0,-18,18,8333,0,74,39
12794,2,-18,18,8342,0,74,39
12799,5,-17,19,8342,0,74,38
12804,4,-15,22,8333,0,74,38
12809,5,-19,18,8333,0,74,38
12814,3,-17,20,8333,0,74,38
12819,3,-18,19,8323,0,74,38
12824,-1,-21,16,8323,0,74,38
12829,-2,-22,15,8333,0,74,39
12834,-4,-24,13,8323,0,74,39
12839,-3,-20,16,8323,0,74,39
12844,-1,-20,16,8323,0,74,39
12849,2,-20,17,8323,0,74,39
12854,4,-19,18,8333,0,74,39
12859,6,-18,18,8333,0,74,38
12864,6,-18,18,8333,0,74,38
12869,7,-18,19,8333,0,74,38
12874,6,-15,22,8333,0,74,38
12879,5,-20,17,8333,0,74,38
12884,3,-21,16,8333,0,74,39
12889,1,-22,15,8333,0,74,39
12894,-1,-23,13,8333,0,74,39
12899,-3,-25,12,8323,0,74,39
12904,-3,-25,12,8323,0,74,39
12909,-2,-25,12,8323,0,74,39
12914,6,-20,16,8323,0,74,39
12919,6,-20,17,8323,0,74,39
12924,8,-18,18,8323,0,74,39
12929,11,-16,20,8323,0,74,39
12934,9,-21,16,8333,0,74,39
12939,8,-20,16,8333,0,74,39
12944,9,-19,18,8333,0,74,39
12949,6,-20,17,8333,0,74,39
12954,3,-21,15,8333,0,74,39
12959,-1,-23,13,8333,0,74,39
12964,1,-26,11,8333,0,74,39
12969,4,-20,17,8333,0,75,39
12974,4,-23,13,8323,0,75,39
12979,4,-22,14,8333,0,75,39
12984,9,-19,18,8333,0,75,39
12989,7,-19,17,8333,0,75,40
12994,6,-23,13,8332,0,76,40
12999,10,-20,17,8332,0,76,40
13004,8,-20,17,8333,0,76,40
13009,6,-20,17,8333,0,76,40
13014,7,-22,14,8333,0,76,40
13019,7,-17,19,8332,0,76,40
13024,2,-24,13,8332,0,76,40
13029,3,-22,14,8342,0,76,40
13034,2,-22,14,8333,0,76,40
13039,0,-23,14,8333,0,76,40
13044,3,-21,16,8342,0,77,40
13049,7,-22,15,8343,0,77,40
13054,5,-22,15,8333,0,77,41
13059,6,-20,16,8332,0,77,41
13064,12,-16,20,8332,0,77,41
13069,18,-12,25,8333,0,77,41
13074,14,-16,20,8333,0,77,41
13079,11,-17,20,8333,0,77,41
13084,8,-17,19,8333,0,77,41
13089,4,-19,18,8332,0,77,41
13094,0,-21,16,8332,0,77,41
13099,-1,-25,12,8343,0,77,41
13104,-2,-25,12,8343,0,77,41
13109,-3,-25,12,8342,0,77,41
13114,2,-21,15,8333,0,77,41
13119,9,-17,20,8333,0,77,41
13124,10,-19,17,8342,0,77,41
13129,8,-15,21,8342,0,77,42
13134,12,-16,20,8342,0,77,41
13139,10,-16,21,8342,0,77,42
13144,10,-15,22,8342,0,77,42
13149,8,-15,21,8333,0,77,41
13154,5,-16,20,8343,0,77,41
13159,3,-17,19,8343,0,77,41
13164,3,-21,16,8332,0,77,41
13169,0,-22,15,8332,0,77,41
13174,-4,-23,13,8342,0,77,41
13179,-1,-21,15,8342,0,77,41
13184,1,-20,16,8342,0,77,41
13189,5,-17,19,8342,0,77,42
13194,7,-19,17,8342,0,77,42
13199,12,-12,25,8342,0,77,42
13204,13,-14,22,8342,0,77,42
13209,12,-10,27,8342,0,77,42
13214,10,-11,26,8332,0,77,42
13219,7,-12,24,8323,0,77,42
13224,6,-13,24,8323,0,77,42
13229,3,-14,22,8333,0,77,42
13234,2,-15,21,8333,0,77,42
13239,0,-17,20,8333,0,77,42
13244,0,-13,23,8333,0,77,42
13249,-2,-19,18,8332,0,77,42
13254,-3,-16,21,8332,0,77,42
13259,-3,-17,20,8342,0,77,43
13264,-1,-16,20,8342,0,77,43
13269,1,-12,24,8342,0,77,42
13274,3,-16,21,8333,0,77,43
13279,4,-8,29,8333,0,77,42
13284,7,-11,25,8333,0,77,42
13289,6,-8,28,8333,0,77,42
13294,4,-10,26,8333,0,77,42
13299,2,-12,24,8333,0,77,42
13304,-1,-11,25,8333,0,77,42
13309,-4,-14,22,8333,0,77,42
13314,-4,-16,21,8342,0,77,42
13319,-4,-13,23,8342,0,77,42
13324,-2,-10,27,8332,0,77,42
13329,-5,-14,23,8333,0,77,42
13334,-5,-12,25,8333,0,77,42
13339,-4,-13,23,8333,0,77,42
13344,-3,-14,22,8333,0,77,42
13349,-2,-11,25,8333,0,77,42
13354,-1,-9,27,8332,0,77,42
13359,0,-11,26,8332,0,77,41
13364,0,-8,28,8333,0,77,41
13369,1,-6,30,8333,0,77,42
13374,0,-9,27,8333,0,77,42
13379,-2,-9,28,8323,0,77,42
13384,-4,-12,24,8323,0,77,42
13389,-5,-11,26,8333,0,77,42
13394,-9,-12,24,8333,0,77,42
13399,-11,-16,20,8333,0,77,41
13404,-12,-12,25,8333,0,77,41
13409,-11,-15,22,8333,0,77,41
13414,-9,-13,24,8333,0,77,41
13419,-5,-10,27,8333,0,77,41
13424,1,-9,27,8333,0,77,41
13429,4,-6,31,8323,0,77,41
13434,3,-5,31,8323,0,77,41
13439,3,-8,29,8323,0,77,41
13444,2,-6,30,8323,0,77,41
13449,-4,-9,28,8323,0,49,41
13454,-7,-10,27,8323,0,49,41
13459,-10,-15,22,8323,0,49,40
13464,-13,-12,25,8323,0,49,40
13469,-14,-16,20,8323,0,49,40
13474,-10,-14,23,8323,0,50,40
13479,-10,-13,23,8323,0,50,40
13484,-5,-10,26,8332,0,50,40
13489,0,-10,26,8332,0,50,40
13494,1,-5,32,8332,0,32,40
13499,-1,-9,27,8333,0,32,40
13504,1,-7,30,8333,0,32,40
13509,-2,-8,29,8333,0,32,40
13514,-7,-14,23,8313,0,32,39
13519,-6,-12,24,8313,0,32,39
13524,-10,-14,23,8323,0,32,39
13529,-12,-18,18,8323,0,32,39
13534,-11,-17,20,8323,0,32,39
13539,-8,-15,22,8333,0,32,39
13544,-8,-14,23,8333,0,32,40
13549,-1,-13,23,8333,0,32,40
13554,0,-7,29,8323,0,32,39
13559,2,-9,27,8323,0,32,39
13564,3,-11,25,8313,0,32,39
13569,3,-6,31,8313,0,32,39
13574,2,-9,27,8323,0,32,39
13579,0,-13,24,8313,0,32,39
13584,-1,-12,25,8313,0,32,39
13589,-5,-13,24,8323,0,48,39
13594,-10,-15,22,8313,0,48,39
13599,-13,-16,20,8313,0,48,39
13604,-13,-16,20,8313,0,48,39
13609,-10,-18,18,8313,0,48,38
13614,-5,-18,18,8323,0,32,38
13619,-2,-19,18,8323,0,32,38
13624,2,-10,26,8323,0,32,38
13629,3,-12,24,8323,0,32,38
13634,2,-11,25,8323,0,32,38
13639,2,-10,27,8323,0,32,38
13644,1,-17,20,8313,0,32,38
13649,0,-15,22,8313,0,32,38
13654,-3,-15,22,8313,0,19,38
13659,-7,-20,17,8313,0,19,38
13664,-11,-17,20,8313,0,19,38
13669,-8,-18,18,8323,0,19,38
13674,-8,-21,16,8323,0,19,38
13679,0,-19,18,8323,0,48,38
13684,0,-16,20,8313,0,48,38
13689,5,-11,25,8313,0,48,38
13694,5,-17,19,8323,0,48,38
13699,5,-14,22,8313,0,48,38
13704,1,-14,22,8313,0,47,38
13709,1,-16,20,8323,0,47,39
13714,0,-18,18,8323,0,47,38
13719,-6,-23,13,8323,0,47,38
13724,-7,-21,15,8323,0,47,38
13729,-6,-23,14,8323,0,47,38
13734,-4,-19,17,8323,0,47,38
13739,2,-18,19,8323,0,47,38
13744,5,-14,23,8323,0,47,38
13749,5,-15,21,8323,0,47,38
13754,8,-15,22,8313,0,47,38
13759,9,-15,22,8313,0,47,38
13764,7,-17,20,8313,0,47,39
13769,5,-14,22,8313,0,47,39
13774,3,-17,20,8313,0,47,39
13779,1,-19,17,8313,0,47,39
13784,-4,-23,14,8313,0,47,38
13789,4,-19,17,8313,0,47,38
13794,3,-17,20,8313,0,47,38
13799,1,-23,14,8313,0,47,38
13804,5,-17,20,8313,0,47,38
13809,8,-12,24,8313,0,47,38
13814,9,-16,20,8313,0,47,38
13819,14,-10,27,8313,0,47,39
13824,-8,-27,10,8313,0,46,39
13829,-16,-28,8,8305,0,46,39
13834,-7,-25,11,8313,0,46,38
13839,-24,-32,4,8313,0,46,36
13844,-56,-57,-20,8305,0,46,35
13849,-58,-62,-24,8308,0,48,35
13854,-73,-74,-36,8210,0,48,34
13859,-76,-85,-47,8041,0,48,33
13864,-64,-84,-47,8041,0,48,33
13869,-81,-100,-65,7788,0,48,33
13874,-35,-81,-43,7609,0,48,33
13879,-14,-74,-36,7609,0,48,33
13884,13,-64,-26,7798,0,48,34
13889,38,-45,-8,7793,0,48,34
13894,69,-26,11,7881,0,48,34
13899,74,-21,16,8097,0,48,35
13904,71,-20,16,8097,0,48,35
13909,83,-15,21,8209,0,48,35
13914,85,-7,30,8228,0,48,36
13919,62,-14,22,8228,0,48,35
13924,64,-16,20,8246,0,48,35
13929,33,-33,3,8246,0,48,34
13934,5,-46,-8,8256,0,49,34
13939,-14,-56,-19,8171,0,49,33
13944,-23,-73,-35,8171,0,49,31
13949,-35,-79,-42,8061,0,49,30
13954,-51,-79,-79,7872,0,49,29
13959,-59,-83,-83,7872,0,49,27
13964,-64,-100,-100,7683,0,49,26
13969,-69,-100,-100,7689,0,49,25
13974,-74,-100,-100,7513,0,49,23
13979,-75,-100,-100,7469,0,47,22
13984,-75,-100,-100,7469,0,47,20
13989,-72,-100,-100,7504,0,47,19
13994,-71,-100,-100,7580,0,47,18
13999,-68,-100,-100,7580,0,47,16
14004,-66,-100,-100,7626,0,47,15
14009,-46,-100,-100,7621,0,47,14
14014,-50,-100,-100,7699,0,47,13
14019,-29,-100,-100,7756,0,47,12
14024,-35,-100,-100,7756,0,47,11
14029,-35,-100,-100,7804,0,49,10
14034,-23,-100,-100,7823,0,49,10
14039,-16,-100,-100,7823,0,49,9
14044,-18,-100,-100,7943,0,49,8
14049,-7,-100,-100,7944,0,49,8
14054,-3,-100,-100,7954,0,47,7
14059,-1,-100,-100,7954,0,47,7
14064,-5,-100,-100,7954,0,47,6
14069,2,-100,-100,7983,0,47,6
