システムクロック時刻,ジャイロ角速度,左PWM,右PWM,電圧,しっぽ,超音波,カラー
8806,-6,-13,24,8101,0,46,38
8811,-6,-15,22,8101,0,46,38
8816,-7,-14,23,8101,0,46,38
8821,-4,-14,22,8101,0,46,38
8826,-7,-14,23,8110,0,46,39
8831,-7,-12,24,8110,0,46,39
8836,-4,-13,23,8110,0,46,38
8841,-3,-14,22,8120,0,46,38
8846,-10,-13,24,8120,0,46,38
8851,-9,-15,21,8110,0,46,38
8856,-9,-18,19,8111,0,46,38
8861,-7,-15,22,8101,0,47,37
8866,-13,-21,16,8110,0,47,37
8871,-11,-18,19,8110,0,47,37
8876,-3,-12,25,8111,0,47,38
8881,-6,-20,17,8110,0,47,38
8886,-1,-14,22,8110,0,47,38
8891,0,-11,25,8110,0,47,38
8896,0,-13,23,8110,0,47,38
8901,-6,-14,22,8110,0,47,37
8906,0,-13,23,8110,0,47,37
8911,-1,-15,21,8110,0,47,37
8916,-4,-18,18,8120,0,47,37
8921,-9,-15,22,8110,0,47,37
8926,-6,-16,21,8110,0,48,37
8931,-9,-20,17,8110,0,48,37
8936,-9,-18,19,8110,0,48,37
8941,-7,-19,18,8110,0,48,37
8946,-7,-21,16,8120,0,48,37
8951,-6,-18,19,8120,0,49,37
8956,-6,-20,17,8110,0,49,37
8961,-1,-18,18,8120,0,49,37
8966,-7,-23,14,8120,0,49,37
8971,-3,-18,19,8110,0,49,37
8976,5,-14,22,8110,0,49,37
8981,0,-18,18,8110,0,49,37
8986,0,-19,18,8120,0,49,37
8991,0,-20,17,8120,0,49,37
8996,-1,-21,16,8120,0,49,37
9001,-3,-19,18,8110,0,49,37
9006,3,-16,20,8110,0,49,38
9011,-1,-19,17,8120,0,49,37
9016,-3,-21,15,8120,0,49,37
9021,0,-20,16,8120,0,49,37
9026,5,-18,19,8120,0,49,37
9031,-1,-17,19,8120,0,49,37
9036,2,-17,20,8120,0,49,37
9041,3,-17,20,8120,0,49,37
9046,3,-17,19,8120,0,49,38
9051,2,-18,18,8120,0,49,38
9056,10,-14,23,8121,0,49,38
9061,2,-22,14,8111,0,49,38
9066,0,-23,14,8101,0,49,38
9071,0,-19,18,8101,0,49,38
9076,-1,-24,13,8110,0,49,38
9081,-10,-25,12,8110,0,49,38
9086,0,-24,13,8110,0,49,38
9091,7,-15,21,8110,0,49,38
9096,3,-18,19,8110,0,49,38
9101,9,-18,18,8120,0,49,38
9106,15,-10,27,8120,0,49,39
9111,12,-15,22,8120,0,49,39
9116,12,-14,23,8110,0,49,39
9121,10,-14,22,8120,0,49,39
9126,6,-16,20,8120,0,49,39
9131,-1,-16,20,8130,0,49,39
9136,0,-16,20,8129,0,49,39
9141,0,-17,20,8129,0,49,39
9146,-3,-23,14,8129,0,49,39
9151,-7,-25,11,8129,0,49,39
9156,-3,-23,14,8129,0,49,39
9161,0,-17,19,8130,0,49,39
9166,3,-16,21,8130,0,49,39
9171,15,-9,27,8129,0,49,39
9176,13,-10,27,8129,0,49,40
9181,7,-13,24,8129,0,49,40
9186,7,-13,24,8120,0,49,40
9191,6,-10,27,8120,0,49,40
9196,3,-12,25,8130,0,49,40
9201,0,-14,22,8130,0,49,40
9206,-6,-19,18,8130,0,49,40
9211,-6,-16,21,8129,0,49,39
9216,-13,-21,15,8129,0,49,39
9221,-11,-22,15,8139,0,49,39
9226,-6,-20,16,8139,0,49,39
9231,-4,-20,17,8139,0,49,39
9236,0,-18,19,8139,0,49,39
9241,5,-15,21,8139,0,49,39
9246,6,-11,26,8139,0,49,39
9251,5,-16,21,8120,0,49,40
9256,3,-13,24,8120,0,49,40
9261,9,-6,30,8130,0,49,40
9266,2,-15,22,8120,0,49,40
9271,-3,-14,22,8120,0,49,40
9276,-4,-16,20,8130,0,49,39
9281,-4,-17,19,8139,0,49,39
9286,-7,-16,20,8139,0,49,39
9291,-4,-16,20,8139,0,49,39
9296,-4,-17,19,8139,0,49,39
9301,-4,-14,22,8139,0,49,39
9306,-6,-21,16,8139,0,49,39
9311,-1,-15,22,8139,0,81,40
9316,-1,-16,21,8139,0,81,39
9321,0,-16,21,8129,0,81,40
9326,3,-15,22,8129,0,81,40
9331,3,-11,25,8139,0,81,40
9336,-3,-16,21,8140,0,81,40
9341,3,-10,27,8120,0,81,39
9346,0,-13,24,8120,0,81,39
9351,0,-10,27,8120,0,81,39
9356,3,-10,27,8130,0,81,39
9361,5,-10,27,8120,0,81,39
9366,2,-12,24,8120,0,81,39
9371,0,-11,26,8130,0,81,40
9376,-1,-13,24,8130,0,81,39
9381,-9,-19,18,8130,0,81,40
9386,-11,-17,19,8130,0,82,39
9391,-1,-10,27,8130,0,82,39
9396,-3,-13,24,8129,0,82,39
9401,-17,-23,14,8120,0,82,39
9406,0,-11,25,8120,0,82,39
9411,0,-13,24,8130,0,82,39
9416,-4,-16,20,8130,0,83,39
9421,5,-5,32,8130,0,83,39
9426,9,-8,29,8120,0,83,39
9431,0,-10,27,8120,0,83,39
9436,0,-12,25,8111,0,83,39
9441,3,-7,29,8110,0,84,39
9446,0,-7,29,8110,0,84,39
9451,0,-9,27,8111,0,84,39
9456,-6,-15,22,8110,0,84,39
9461,-6,-12,24,8110,0,84,39
9466,-9,-13,24,8120,0,84,39
9471,-11,-13,24,8120,0,84,39
9476,-11,-16,21,8130,0,84,39
9481,-9,-13,23,8120,0,84,38
9486,-7,-11,26,8120,0,84,39
9491,-3,-11,25,8130,0,84,38
9496,-6,-11,25,8130,0,84,38
9501,0,-10,26,8130,0,84,38
9506,2,-7,29,8120,0,84,38
9511,-3,-8,28,8120,0,84,38
9516,-13,-17,19,8110,0,84,38
9521,-9,-17,19,8120,0,84,38
9526,-10,-12,24,8120,0,84,38
9531,-6,-13,23,8120,0,84,38
9536,-3,-14,23,8120,0,84,38
9541,-3,-8,29,8120,0,84,38
9546,0,-9,27,8110,0,84,38
9551,0,-11,25,8110,0,84,38
9556,0,-5,31,8110,0,84,38
9561,-1,-9,28,8101,0,84,38
9566,-6,-14,22,8101,0,84,38
9571,-7,-13,23,8101,0,82,38
9576,-17,-18,19,8100,0,82,37
9581,-19,-19,18,8110,0,82,37
9586,-14,-19,17,8120,0,82,37
9591,-16,-19,17,8120,0,82,37
9596,-9,-15,22,8120,0,82,37
9601,0,-12,24,8110,0,82,37
9606,-3,-16,21,8110,0,82,37
9611,0,-12,25,8110,0,82,37
9616,3,-8,28,8110,0,82,37
9621,5,-5,31,8110,0,82,37
9626,-6,-14,22,8101,0,82,37
9631,-6,-17,20,8101,0,82,37
9636,-6,-15,22,8110,0,82,37
9641,-9,-15,21,8110,0,82,36
9646,-10,-19,18,8110,0,83,36
9651,-11,-18,19,8120,0,83,36
9656,-14,-22,14,8120,0,83,36
9661,-4,-15,22,8110,0,83,37
9666,5,-12,25,8120,0,83,37
9671,0,-12,24,8120,0,83,37
9676,-1,-15,22,8110,0,83,37
9681,3,-10,26,8110,0,83,37
9686,0,-14,23,8110,0,83,37
9691,0,-16,21,8110,0,83,37
9696,3,-11,25,8110,0,83,36
9701,-1,-11,25,8120,0,85,36
9706,-1,-14,23,8120,0,85,37
9711,-3,-17,20,8120,0,85,36
9716,-3,-14,22,8110,0,85,36
9721,-10,-17,20,8120,0,85,37
9726,-11,-20,16,8120,0,87,36
9731,-1,-13,24,8120,0,87,37
9736,-6,-18,19,8120,0,87,36
9741,-13,-20,16,8130,0,87,36
9746,0,-11,25,8129,0,87,36
9751,0,-14,23,8129,0,87,36
9756,-6,-19,18,8129,0,87,36
9761,-3,-15,21,8130,0,159,36
9766,0,-15,21,8130,0,159,36
9771,-3,-15,22,8130,0,159,36
9776,0,-15,21,8129,0,159,36
9781,0,-17,20,8129,0,159,37
9786,-4,-16,20,8130,0,160,37
9791,-4,-15,22,8130,0,160,36
9796,0,-14,22,8120,0,160,37
9801,0,-16,20,8130,0,160,36
9806,0,-17,19,8130,0,160,37
9811,0,-15,22,8130,0,160,37
9816,2,-11,25,8130,0,160,36
9821,2,-17,20,8130,0,160,36
9826,-4,-14,23,8130,0,160,36
9831,-4,-16,20,8130,0,160,36
9836,-4,-18,18,8130,0,160,37
9841,-6,-17,20,8129,0,160,36
9846,-4,-18,19,8129,0,161,36
9851,-10,-23,13,8129,0,161,36
9856,-10,-25,12,8130,0,161,36
9861,-9,-22,15,8130,0,161,36
9866,0,-18,18,8130,0,161,36
9871,0,-19,17,8130,0,161,36
9876,-1,-21,16,8130,0,161,36
9881,3,-15,21,8129,0,161,36
9886,7,-18,19,8129,0,255,36
9891,3,-16,20,8130,0,255,37
9896,6,-15,21,8129,0,255,37
9901,9,-14,23,8129,0,255,37
9906,-1,-20,17,8129,0,255,37
9911,-1,-17,20,8129,0,255,37
9916,-1,-18,18,8129,0,255,37
9921,-9,-24,13,8139,0,255,37
9926,-13,-27,9,8139,0,255,36
9931,-9,-23,14,8129,0,255,36
9936,-1,-23,13,8130,0,255,37
9941,-1,-20,17,8130,0,255,37
9946,2,-19,18,8139,0,255,37
9951,10,-15,22,8139,0,255,37
9956,12,-13,23,8129,0,255,38
9961,12,-13,23,8129,0,255,38
9966,15,-11,25,8129,0,255,38
9971,5,-20,16,8129,0,255,38
9976,0,-19,18,8129,0,255,38
9981,0,-23,13,8129,0,255,37
9986,0,-19,17,8130,0,255,37
9991,-6,-23,13,8130,0,255,37
9996,-7,-24,12,8139,0,255,37
10001,0,-21,16,8139,0,255,37
10006,0,-21,15,8139,0,255,38
10011,5,-18,18,8130,0,255,38
10016,7,-17,20,8129,0,255,38
10021,7,-17,20,8129,0,255,39
10026,7,-16,20,8120,0,255,38
10031,7,-16,20,8120,0,255,39
10036,12,-13,24,8130,0,255,39
10041,0,-19,17,8130,0,255,39
10046,3,-18,19,8130,0,255,39
10051,2,-22,14,8130,0,255,39
10056,-3,-24,12,8130,0,255,39
10061,-1,-19,17,8130,0,255,39
10066,2,-22,15,8130,0,255,39
10071,6,-15,22,8130,0,255,39
10076,3,-20,16,8130,0,255,39
10081,9,-13,24,8120,0,255,39
10086,9,-16,20,8120,0,255,39
10091,3,-15,21,8120,0,255,39
10096,2,-20,17,8119,0,255,39
10101,10,-11,26,8129,0,255,40
10106,5,-14,23,8120,0,255,39
10111,0,-21,16,8120,0,255,39
10116,0,-17,20,8120,0,255,39
10121,3,-19,17,8120,0,255,39
10126,0,-17,20,8120,0,255,39
10131,-3,-23,14,8130,0,255,39
10136,0,-17,20,8130,0,255,39
10141,0,-21,16,8120,0,255,39
10146,2,-16,21,8120,0,255,39
10151,7,-13,24,8120,0,255,40
10156,9,-8,29,8120,0,255,40
10161,9,-12,24,8110,0,255,40
10166,6,-10,27,8110,0,255,40
10171,5,-15,22,8110,0,255,40
10176,0,-14,23,8110,0,255,40
10181,-3,-13,24,8120,0,255,40
10186,-4,-18,18,8120,0,255,40
10191,-9,-18,18,8120,0,255,40
10196,-9,-20,17,8120,0,255,40
10201,-1,-16,20,8110,0,255,39
10206,-3,-18,19,8110,0,255,39
10211,-3,-19,18,8110,0,178,39
10216,0,-17,19,8110,0,178,39
10221,6,-10,26,8110,0,178,40
10226,0,-14,22,8110,0,178,40
10231,-1,-12,25,8110,0,178,40
10236,2,-11,25,8110,0,178,40
10241,2,-9,28,8110,0,178,40
10246,0,-15,21,8110,0,178,40
10251,0,-12,25,8101,0,255,40
10256,0,-13,23,8101,0,255,39
10261,0,-14,22,8101,0,255,39
10266,-4,-10,27,8110,0,255,39
10271,-4,-12,25,8110,0,255,39
10276,-4,-14,23,8101,0,255,39
10281,-9,-14,22,8101,0,255,39
10286,0,-11,25,8101,0,255,39
10291,0,-9,28,8110,0,255,40
10296,-4,-13,23,8111,0,255,39
10301,-4,-11,25,8101,0,255,39
10306,-4,-13,23,8100,0,255,39
10311,-10,-18,18,8100,0,255,39
10316,-9,-16,21,8100,0,165,39
10321,-6,-12,24,8100,0,165,39
10326,-7,-15,21,8100,0,165,39
10331,-10,-19,18,8100,0,165,39
10336,0,-7,29,8101,0,165,39
10341,0,-9,27,8101,0,165,39
10346,-4,-14,23,8091,0,165,39
10351,-1,-10,27,8091,0,175,39
10356,-1,-8,28,8091,0,175,39
10361,-4,-12,24,8091,0,175,39
10366,-4,-10,26,8091,0,175,38
10371,-7,-11,26,8100,0,175,38
10376,-11,-16,20,8100,0,175,38
10381,-11,-15,22,8100,0,175,38
10386,-4,-10,27,8110,0,255,38
10391,-7,-14,22,8110,0,255,38
10396,-14,-17,20,8101,0,255,38
10401,-14,-16,20,8100,0,255,38
10406,-6,-18,18,8100,0,255,38
10411,-6,-12,24,8100,0,255,38
10416,-6,-15,22,8101,0,255,38
10421,-6,-13,23,8101,0,255,38
10426,-7,-13,24,8101,0,255,38
10431,-4,-10,27,8101,0,255,37
10436,0,-10,26,8101,0,255,37
10441,0,-13,24,8101,0,255,37
10446,0,-14,22,8101,0,255,37
10451,-1,-9,28,8100,0,255,38
10456,3,-9,28,8101,0,255,38
10461,-7,-13,24,8101,0,255,38
10466,-7,-16,21,8101,0,255,38
10471,-7,-18,19,8101,0,255,37
10476,-3,-14,23,8101,0,255,37
10481,-14,-18,18,8101,0,255,37
10486,-9,-18,18,8101,0,118,37
10491,-1,-8,28,8091,0,118,37
10496,3,-9,28,8091,0,118,37
10501,2,-11,25,8101,0,118,37
10506,0,-14,22,8091,0,118,37
10511,0,-12,25,8091,0,118,37
10516,-1,-10,26,8101,0,111,37
10521,-6,-16,21,8091,0,111,38
10526,-4,-17,20,8091,0,111,38
10531,-13,-20,17,8091,0,111,37
10536,-16,-20,16,8091,0,111,37
10541,-4,-13,24,8091,0,116,37
10546,-3,-15,22,8091,0,116,37
10551,-9,-20,16,8091,0,116,37
10556,0,-13,24,8091,0,116,36
10561,7,-11,26,8091,0,116,37
10566,-1,-13,24,8091,0,116,37
10571,-1,-11,26,8091,0,111,37
10576,3,-11,26,8091,0,111,37
10581,-6,-18,19,8091,0,111,37
10586,-7,-20,16,8091,0,111,37
10591,-1,-11,26,8091,0,111,37
10596,-3,-14,22,8091,0,109,37
10601,-11,-21,15,8081,0,109,36
10606,0,-13,24,8081,0,109,36
10611,2,-14,23,8091,0,109,36
10616,-3,-14,22,8091,0,109,37
10621,3,-9,28,8091,0,109,37
10626,10,-7,30,8091,0,110,37
10631,5,-11,25,8091,0,110,37
10636,2,-10,26,8091,0,110,37
10641,0,-10,27,8100,0,110,37
10646,0,-12,25,8100,0,110,37
10651,-6,-14,23,8100,0,109,36
10656,-13,-20,16,8101,0,109,36
10661,-14,-20,17,8101,0,109,36
10666,-14,-19,18,8101,0,109,36
10671,-7,-18,19,8101,0,109,36
10676,6,-12,24,8091,0,109,36
10681,2,-12,25,8101,0,109,36
10686,-6,-18,18,8101,0,109,36
10691,7,-5,32,8101,0,109,37
10696,9,-6,31,8101,0,109,37
10701,0,-13,24,8091,0,109,37
10706,-6,-18,18,8091,0,88,36
10711,0,-12,24,8091,0,88,36
10716,-4,-13,24,8100,0,88,36
10721,-6,-13,24,8100,0,88,36
10726,-6,-16,21,8100,0,88,36
10731,-7,-15,22,8091,0,84,36
10736,-7,-17,19,8091,0,84,36
10741,0,-11,25,8091,0,84,36
10746,5,-11,26,8100,0,84,36
10751,-4,-14,23,8100,0,84,36
10756,-3,-15,21,8091,0,84,36
10761,2,-10,26,8101,0,83,36
10766,-3,-12,25,8101,0,83,36
10771,-7,-16,20,8100,0,83,36
10776,-4,-17,20,8100,0,83,36
10781,-4,-15,22,8100,0,83,36
10786,-4,-17,20,8091,0,83,36
10791,0,-13,24,8091,0,83,36
10796,0,-14,22,8091,0,83,36
10801,-6,-16,21,8101,0,83,36
10806,-4,-17,20,8101,0,83,36
10811,5,-9,27,8091,0,83,37
10816,-1,-15,22,8091,0,83,36
10821,-6,-19,17,8091,0,83,36
10826,2,-12,24,8101,0,83,36
10831,2,-10,26,8101,0,83,36
10836,-1,-14,23,8101,0,83,36
10841,0,-15,21,8091,0,83,36
10846,0,-13,24,8091,0,83,37
10851,-1,-15,21,8091,0,83,37
10856,0,-12,24,8090,0,83,37
10861,2,-9,27,8100,0,83,37
10866,-7,-17,20,8090,0,83,36
10871,-9,-20,17,8090,0,83,36
10876,-7,-21,16,8101,0,83,36
10881,-7,-18,18,8091,0,83,36
10886,-1,-13,24,8091,0,83,36
10891,-1,-15,22,8101,0,83,36
10896,3,-14,22,8101,0,83,36
10901,2,-12,24,8091,0,83,36
10906,2,-14,23,8101,0,83,37
10911,6,-13,24,8101,0,83,37
10916,0,-13,23,8100,0,83,37
10921,0,-15,22,8100,0,83,37
10926,3,-14,22,8100,0,83,37
10931,0,-13,23,8091,0,83,37
10936,-7,-15,21,8090,0,83,36
10941,-9,-19,18,8100,0,83,36
10946,-3,-17,19,8101,0,83,36
10951,5,-10,26,8101,0,83,36
10956,0,-15,22,8100,0,83,37
10961,-3,-18,19,8101,0,83,37
10966,2,-16,20,8101,0,83,37
10971,2,-13,24,8091,0,83,37
10976,0,-12,25,8090,0,83,37
10981,5,-14,22,8100,0,83,37
10986,0,-14,22,8091,0,83,37
10991,-6,-19,17,8091,0,83,37
10996,-1,-14,23,8100,0,83,37
11001,-1,-15,21,8100,0,83,37
11006,-1,-17,20,8100,0,83,37
11011,-1,-14,23,8100,0,83,37
11016,3,-13,23,8101,0,83,37
11021,7,-12,25,8091,0,83,37
11026,7,-12,24,8091,0,83,37
11031,2,-12,24,8091,0,83,37
11036,0,-11,26,8091,0,83,37
11041,0,-13,24,8100,0,83,37
11046,-1,-15,22,8100,0,83,37
11051,-9,-17,20,8100,0,79,37
11056,-14,-22,14,8100,0,79,37
11061,-7,-16,20,8100,0,79,37
11066,-3,-16,20,8110,0,79,37
11071,0,-16,21,8110,0,79,37
11076,0,-17,20,8110,0,79,37
11081,0,-14,23,8100,0,79,37
11086,0,-15,21,8100,0,79,37
11091,3,-15,22,8110,0,79,37
11096,5,-10,26,8110,0,79,38
11101,-3,-16,20,8110,0,78,37
11106,0,-12,24,8110,0,78,37
11111,3,-16,21,8110,0,78,37
11116,-7,-18,18,8110,0,78,37
11121,-9,-17,19,8110,0,78,37
11126,-3,-16,21,8110,0,78,37
11131,-3,-17,19,8120,0,78,37
11136,0,-13,23,8120,0,78,37
11141,0,-15,22,8120,0,78,38
11146,-6,-19,17,8120,0,78,37
11151,-1,-14,23,8120,0,78,38
11156,0,-15,22,8110,0,78,38
11161,7,-12,25,8120,0,78,38
11166,0,-17,20,8120,0,78,38
11171,-4,-16,21,8110,0,78,38
11176,0,-15,21,8110,0,77,38
11181,5,-13,23,8120,0,77,37
11186,-1,-17,19,8120,0,77,38
11191,0,-14,23,8120,0,77,38
11196,0,-15,21,8119,0,77,38
11201,3,-14,22,8120,0,77,38
11206,2,-8,28,8120,0,77,38
11211,2,-10,26,8119,0,77,38
11216,-1,-13,23,8120,0,77,38
11221,0,-11,26,8120,0,77,38
11226,0,-12,24,8120,0,77,38
11231,2,-13,24,8120,0,77,38
11236,-3,-17,20,8120,0,77,38
11241,-1,-13,24,8120,0,77,38
11246,0,-10,26,8120,0,77,38
11251,-1,-13,24,8120,0,76,38
11256,-3,-15,21,8120,0,76,38
11261,-1,-12,25,8120,0,76,38
11266,-1,-13,23,8119,0,76,38
11271,-3,-12,24,8119,0,76,38
11276,-1,-13,23,8129,0,75,38
11281,-3,-12,25,8129,0,75,39
11286,-3,-14,23,8129,0,75,38
11291,-4,-12,24,8120,0,75,38
11296,-4,-15,22,8120,0,75,38
11301,-1,-11,26,8120,0,76,38
11306,-1,-13,24,8120,0,76,38
11311,-6,-13,23,8120,0,76,38
11316,3,-7,30,8120,0,76,39
11321,5,-8,29,8120,0,76,39
11326,2,-7,29,8120,0,75,39
11331,0,-10,26,8110,0,75,39
11336,-4,-14,22,8109,0,75,39
11341,-9,-12,25,8119,0,75,38
11346,-6,-13,24,8129,0,75,38
11351,-11,-14,22,8129,0,76,38
11356,-11,-17,19,8129,0,76,38
11361,-11,-16,21,8129,0,76,38
11366,-11,-15,22,8129,0,76,38
11371,-10,-14,23,8129,0,76,38
11376,-7,-15,22,8129,0,76,38
11381,0,-9,27,8129,0,76,38
11386,0,-12,25,8129,0,76,38
11391,0,-10,27,8129,0,76,38
11396,-1,-12,24,8120,0,76,38
11401,0,-10,27,8120,0,75,38
11406,0,-8,28,8120,0,75,38
11411,-10,-13,24,8120,0,75,37
11416,-10,-16,20,8120,0,75,37
11421,-10,-19,18,8120,0,75,37
11426,-13,-19,18,8129,0,77,37
11431,0,-10,26,8129,0,77,38
11436,0,-12,24,8129,0,77,38
11441,-9,-16,21,8129,0,77,38
11446,-4,-15,21,8129,0,77,37
11451,-4,-14,23,8129,0,81,37
11456,-3,-11,25,8129,0,81,37
11461,-1,-9,28,8129,0,81,37
11466,-9,-16,20,8120,0,81,37
11471,-9,-19,18,8120,0,81,36
11476,-9,-21,15,8129,0,81,36
11481,-9,-15,21,8129,0,81,37
11486,-9,-18,18,8129,0,81,37
11491,-11,-18,19,8129,0,81,37
11496,-13,-26,11,8130,0,81,37
11501,-1,-16,20,8120,0,82,37
11506,-1,-14,22,8120,0,82,37
11511,0,-19,17,8120,0,82,36
11516,3,-11,26,8120,0,82,36
11521,5,-11,25,8120,0,82,36
11526,5,-13,24,8120,0,82,36
11531,2,-12,25,8120,0,82,37
11536,2,-17,19,8120,0,82,37
11541,0,-15,21,8110,0,82,37
11546,0,-17,20,8120,0,82,37
11551,-1,-18,18,8120,0,82,36
11556,-11,-18,19,8110,0,82,37
11561,-17,-24,12,8120,0,82,36
11566,-13,-24,12,8120,0,82,36
11571,-6,-22,14,8120,0,82,36
11576,-7,-24,13,8120,0,82,36
11581,0,-17,19,8120,0,82,36
11586,3,-17,20,8120,0,82,36
11591,3,-17,19,8120,0,82,36
11596,9,-14,22,8120,0,82,36
11601,6,-16,20,8120,0,82,37
11606,0,-20,16,8120,0,82,37
11611,5,-18,19,8120,0,82,37
11616,10,-15,22,8120,0,82,37
11621,0,-17,20,8100,0,82,37
11626,-11,-24,12,8101,0,82,36
11631,-7,-23,13,8101,0,82,36
11636,0,-20,16,8110,0,82,36
11641,0,-21,16,8110,0,82,36
11646,2,-20,17,8110,0,82,36
11651,6,-18,19,8110,0,82,36
11656,6,-18,19,8110,0,82,37
11661,10,-19,18,8110,0,82,37
11666,10,-18,19,8110,0,51,37
11671,3,-17,19,8110,0,51,37
11676,3,-21,15,8120,0,51,37
11681,3,-17,19,8120,0,51,37
11686,0,-23,14,8120,0,51,37
11691,-4,-21,15,8110,0,49,37
11696,-7,-24,13,8110,0,49,36
11701,-3,-22,14,8120,0,49,36
11706,-1,-21,15,8100,0,49,36
11711,2,-24,13,8100,0,49,37
11716,3,-18,18,8120,0,49,37
11721,9,-19,18,8110,0,49,37
11726,22,-10,27,8110,0,49,37
11731,22,-8,28,8100,0,49,37
11736,9,-15,22,8101,0,48,37
11741,9,-14,22,8101,0,48,38
11746,9,-14,23,8110,0,48,38
11751,0,-19,18,8110,0,48,37
11756,-4,-21,15,8110,0,48,37
11761,-13,-27,10,8120,0,47,37
11766,-13,-28,9,8120,0,47,37
11771,-11,-27,9,8110,0,47,37
11776,-7,-25,11,8110,0,47,37
11781,-9,-27,10,8120,0,47,37
11786,-7,-26,11,8110,0,47,36
11791,6,-18,18,8110,0,47,37
11796,10,-15,21,8110,0,47,37
11801,16,-15,22,8120,0,47,37
11806,16,-9,27,8120,0,47,38
11811,19,-11,26,8110,0,47,38
11816,19,-5,31,8110,0,47,38
11821,12,-13,24,8110,0,47,38
11826,0,-19,18,8091,0,47,38
11831,0,-19,18,8091,0,47,38
11836,-10,-25,12,8110,0,47,37
11841,-10,-25,11,8110,0,47,38
11846,-10,-25,11,8110,0,47,37
11851,-14,-28,8,8120,0,47,37
11856,-14,-33,4,8120,0,47,37
11861,-6,-28,9,8120,0,47,37
11866,6,-20,16,8100,0,47,38
11871,6,-19,18,8100,0,47,37
11876,16,-12,24,8120,0,47,38
11881,16,-15,22,8110,0,46,38
11886,20,-7,30,8110,0,46,38
11891,16,-12,25,8100,0,46,38
11896,12,-12,24,8101,0,46,39
11901,3,-17,20,8091,0,46,39
11906,-1,-19,18,8100,0,46,38
11911,-4,-20,16,8100,0,46,38
11916,-4,-21,16,8110,0,46,38
11921,-9,-24,13,8110,0,46,38
11926,-7,-23,14,8110,0,46,38
11931,-4,-21,15,8110,0,46,38
11936,3,-21,16,8110,0,46,38
11941,3,-20,17,8120,0,46,38
11946,3,-19,18,8110,0,46,39
11951,13,-12,24,8110,0,46,39
11956,13,-11,25,8110,0,46,39
11961,6,-14,22,8100,0,46,39
11966,2,-16,20,8100,0,46,39
11971,0,-17,19,8100,0,46,39
11976,-7,-21,15,8100,0,46,39
11981,-7,-18,19,8100,0,46,39
11986,-4,-21,16,8110,0,46,39
11991,-1,-19,17,8110,0,46,39
11996,0,-18,18,8110,0,46,39
12001,0,-18,18,8120,0,47,39
12006,9,-13,24,8120,0,47,39
12011,9,-12,24,8119,0,47,39
12016,5,-14,23,8120,0,47,39
12021,5,-14,23,8110,0,47,39
12026,0,-16,20,8110,0,47,39
12031,0,-16,20,8110,0,47,40
12036,2,-11,25,8120,0,47,39
12041,-3,-15,21,8110,0,47,39
12046,-1,-15,22,8110,0,46,39
12051,0,-15,22,8110,0,46,39
12056,0,-15,22,8110,0,46,39
12061,-3,-13,23,8110,0,46,39
12066,-3,-14,22,8120,0,46,39
12071,-1,-14,22,8120,0,47,39
12076,0,-14,22,8110,0,47,39
12081,-4,-17,19,8120,0,47,39
12086,-3,-10,27,8120,0,47,40
12091,-6,-17,19,8119,0,47,40
12096,0,-11,26,8120,0,46,40
12101,0,-8,28,8120,0,46,40
12106,-4,-16,21,8110,0,46,39
12111,-6,-14,22,8110,0,46,39
12116,-6,-16,21,8110,0,46,39
12121,-7,-14,23,8110,0,46,39
12126,-9,-17,20,8110,0,46,39
12131,-3,-11,25,8110,0,46,39
12136,-10,-17,19,8110,0,46,39
12141,-11,-16,21,8110,0,46,39
12146,-4,-14,23,8110,0,46,39
12151,-6,-17,20,8110,0,46,39
12156,-6,-18,19,8120,0,46,39
12161,0,-12,25,8120,0,46,39
12166,-1,-10,27,8120,0,46,39
12171,-9,-20,16,8110,0,46,39
12176,-7,-16,20,8110,0,46,39
12181,0,-10,26,8110,0,46,38
12186,-4,-14,22,8110,0,46,38
12191,-9,-19,18,8110,0,46,38
12196,0,-15,22,8120,0,46,38
12201,-6,-12,25,8110,0,46,38
12206,-14,-19,18,8110,0,46,38
12211,-1,-14,23,8100,0,46,38
12216,-1,-15,22,8100,0,46,38
12221,-6,-15,21,8110,0,46,38
12226,-6,-17,20,8100,0,46,38
12231,0,-15,22,8100,0,46,38
12236,-13,-20,17,8110,0,46,38
12241,-9,-16,21,8100,0,46,38
12246,0,-13,24,8100,0,46,38
12251,-6,-18,19,8100,0,46,38
12256,-1,-16,20,8100,0,46,38
12261,5,-10,27,8100,0,46,38
12266,-6,-17,19,8091,0,46,38
12271,-6,-15,21,8091,0,46,38
12276,-3,-15,21,8100,0,46,38
12281,-3,-13,23,8100,0,46,38
12286,-6,-17,20,8100,0,46,38
12291,-6,-18,18,8100,0,46,38
12296,-6,-20,17,8100,0,46,38
12301,-3,-15,21,8100,0,46,38
12306,-3,-13,23,8090,0,46,38
12311,-6,-21,16,8090,0,46,38
12316,0,-14,22,8100,0,46,38
12321,2,-14,22,8090,0,46,38
12326,0,-17,20,8090,0,46,38
12331,-3,-15,21,8100,0,46,38
12336,0,-15,21,8100,0,46,38
12341,0,-16,20,8100,0,46,38
12346,0,-13,23,8100,0,46,38
12351,-6,-14,22,8100,0,47,38
12356,2,-16,21,8091,0,47,38
12361,2,-13,24,8091,0,47,38
12366,0,-15,22,8091,0,47,38
12371,2,-15,22,8091,0,47,38
