システムクロック時刻,ジャイロ角速度,左PWM,右PWM,電圧,しっぽ,超音波,カラー
7274,12,-19,18,8199,0,50,39
7279,12,-20,16,8199,0,50,39
7284,12,-17,19,8199,0,50,39
7289,12,-19,18,8199,0,50,39
7294,18,-13,24,8199,0,50,39
7299,14,-13,24,8199,0,50,39
7304,5,-20,17,8189,0,50,40
7309,1,-21,16,8189,0,50,40
7314,1,-23,13,8189,0,50,40
7319,4,-20,17,8199,0,50,40
7324,-1,-21,15,8199,0,50,40
7329,-1,-24,13,8199,0,50,40
7334,7,-14,23,8199,0,50,40
7339,5,-18,19,8199,0,50,40
7344,7,-15,21,8199,0,50,40
7349,11,-12,25,8199,0,50,40
7354,5,-14,22,8199,0,50,40
7359,7,-16,21,8199,0,50,40
7364,15,-10,27,8199,0,50,41
7369,7,-13,24,8199,0,50,41
7374,2,-15,22,8199,0,50,40
7379,7,-11,25,8199,0,50,41
7384,-4,-17,19,8199,0,50,41
7389,-8,-20,17,8199,0,50,41
7394,-10,-21,16,8199,0,50,40
7399,-5,-15,22,8208,0,50,41
7404,-2,-17,19,8208,0,50,41
7409,-2,-17,19,8208,0,50,41
7414,2,-11,25,8218,0,51,41
7419,2,-15,21,8218,0,51,41
7424,5,-13,24,8199,0,51,41
7429,5,-12,24,8208,0,51,41
7434,4,-9,28,8208,0,51,41
7439,5,-9,28,8208,0,51,41
7444,5,-9,28,8208,0,51,41
7449,4,-10,27,8208,0,51,41
7454,0,-12,24,8209,0,51,41
7459,0,-9,28,8209,0,51,41
7464,-10,-16,21,8218,0,51,41
7469,-4,-14,23,8218,0,51,41
7474,0,-8,28,8218,0,51,41
7479,-7,-14,23,8218,0,51,41
7484,-11,-14,23,8218,0,52,41
7489,-2,-7,30,8218,0,52,41
7494,-2,-9,28,8218,0,52,40
7499,-7,-13,23,8218,0,52,41
7504,4,-8,28,8208,0,52,41
7509,4,-5,31,8218,0,53,41
7514,0,-9,28,8218,0,53,41
7519,-1,-3,33,8208,0,53,41
7524,0,-5,32,8209,0,53,41
7529,-5,-10,27,8209,0,53,41
7534,-5,-4,32,8209,0,53,41
7539,-5,-3,33,8209,0,53,41
7544,-18,-14,22,8199,0,53,41
7549,-18,-17,19,8218,0,53,40
7554,-7,-6,30,8218,0,53,40
7559,-10,-7,29,8218,0,53,40
7564,-15,-10,26,8218,0,53,40
7569,-8,-10,27,8218,0,53,40
7574,-11,-11,26,8218,0,53,40
7579,-12,-7,30,8218,0,53,40
7584,-7,-8,29,8228,0,53,40
7589,-7,-7,29,8218,0,53,40
7594,-15,-11,25,8218,0,53,39
7599,-15,-11,25,8218,0,53,39
7604,-17,-17,20,8218,0,53,39
7609,-17,-12,24,8228,0,53,39
7614,-7,-11,26,8228,0,53,39
7619,-7,-10,27,8228,0,53,39
7624,-14,-13,23,8228,0,53,39
7629,1,-4,32,8235,0,53,39
7634,1,-4,33,8235,0,53,39
7639,-8,-8,28,8218,0,53,39
7644,-5,-2,34,8218,0,53,39
7649,-4,-2,34,8228,0,53,38
7654,-4,-6,30,8218,0,53,38
7659,-11,-6,30,8218,0,53,38
7664,-11,-11,26,8228,0,53,38
7669,-12,-8,29,8235,0,53,37
7674,-14,-10,27,8235,0,53,38
7679,-21,-11,26,8235,0,53,37
7684,-12,-11,25,8235,0,53,38
7689,-12,-8,29,8245,0,53,37
7694,-11,-12,25,8245,0,53,37
7699,-11,-8,28,8245,0,53,37
7704,-11,-9,27,8245,0,180,37
7709,-12,-11,26,8245,0,180,36
7714,-10,-10,26,8245,0,180,36
7719,-14,-13,24,8245,0,180,36
7724,-15,-14,22,8245,0,181,36
7729,-15,-15,22,8245,0,181,36
7734,-17,-16,20,8245,0,181,36
7739,-17,-17,19,8245,0,181,36
7744,-7,-12,25,8245,0,181,36
7749,-10,-14,23,8245,0,181,36
7754,-8,-16,20,8245,0,181,36
7759,-4,-13,23,8245,0,181,35
7764,-5,-13,23,8245,0,181,35
7769,-5,-13,24,8245,0,181,35
7774,-7,-13,23,8245,0,181,35
7779,-8,-14,23,8245,0,181,36
7784,-5,-16,21,8235,0,181,35
7789,-5,-15,22,8228,0,181,35
7794,-8,-16,21,8228,0,181,35
7799,-4,-13,23,8235,0,181,35
7804,-4,-16,20,8235,0,181,35
7809,-4,-11,25,8227,0,181,35
7814,-4,-15,21,8235,0,181,35
7819,-1,-16,20,8235,0,181,35
7824,-5,-13,23,8235,0,181,35
7829,-5,-20,16,8235,0,181,35
7834,-5,-19,18,8235,0,181,35
7839,-7,-18,18,8235,0,181,35
7844,-5,-20,16,8235,0,181,35
7849,-5,-18,18,8235,0,180,34
7854,-5,-17,19,8235,0,180,35
7859,-2,-18,18,8235,0,180,34
7864,0,-19,17,8236,0,180,34
7869,-2,-18,18,8228,0,180,34
7874,0,-19,18,8228,0,180,34
7879,8,-16,21,8228,0,165,34
7884,-2,-19,18,8228,0,165,35
7889,-4,-26,11,8228,0,165,34
7894,-1,-21,16,8228,0,165,35
7899,-10,-28,9,8228,0,165,34
7904,-10,-25,11,8228,0,165,34
7909,-2,-26,10,8218,0,164,34
7914,-2,-23,13,8218,0,164,34
7919,2,-26,11,8228,0,164,34
7924,5,-20,16,8228,0,164,34
7929,14,-19,17,8218,0,164,35
7934,12,-16,21,8228,0,164,35
7939,12,-20,17,8228,0,164,35
7944,16,-17,20,8228,0,164,35
7949,9,-20,17,8218,0,164,35
7954,8,-20,16,8218,0,164,35
7959,7,-17,20,8218,0,164,35
7964,0,-25,11,8218,0,91,35
7969,0,-21,15,8228,0,91,35
7974,2,-25,12,8228,0,91,35
7979,2,-24,12,8228,0,91,35
7984,2,-28,9,8228,0,91,36
7989,11,-18,18,8228,0,89,35
7994,11,-21,15,8228,0,89,36
7999,5,-27,9,8228,0,89,36
8004,8,-21,16,8228,0,89,36
8009,12,-21,15,8208,0,89,36
8014,14,-19,18,8228,0,89,36
8019,8,-21,16,8228,0,89,36
8024,12,-18,19,8218,0,89,37
8029,16,-14,22,8228,0,89,36
8034,11,-20,16,8228,0,89,37
8039,7,-21,15,8218,0,89,37
8044,7,-20,16,8218,0,88,37
8049,8,-19,18,8228,0,88,37
8054,8,-18,18,8228,0,88,37
8059,9,-21,16,8228,0,88,37
8064,9,-19,17,8227,0,88,38
8069,7,-19,17,8235,0,87,37
8074,7,-22,14,8235,0,87,37
8079,4,-19,18,8227,0,87,38
8084,4,-26,10,8228,0,87,38
8089,7,-23,14,8228,0,87,38
8094,12,-18,18,8228,0,87,38
8099,14,-16,21,8228,0,87,38
8104,14,-14,22,8235,0,87,38
8109,14,-17,20,8228,0,87,39
8114,14,-11,25,8228,0,87,39
8119,12,-15,21,8218,0,86,39
8124,12,-14,22,8218,0,86,39
8129,11,-14,23,8218,0,86,39
8134,11,-13,24,8228,0,86,39
8139,7,-14,22,8228,0,86,39
8144,7,-14,23,8228,0,86,39
8149,7,-10,27,8228,0,86,40
8154,1,-17,19,8228,0,86,39
8159,0,-18,19,8228,0,86,40
8164,0,-18,19,8228,0,86,40
8169,0,-18,19,8228,0,86,39
8174,0,-18,19,8228,0,86,40
8179,5,-11,25,8228,0,86,40
8184,4,-16,21,8228,0,86,40
8189,4,-12,25,8228,0,86,40
8194,11,-8,28,8228,0,86,40
8199,12,-7,29,8218,0,86,40
8204,7,-10,26,8218,0,86,40
8209,9,-9,27,8208,0,86,40
8214,15,-2,35,8218,0,86,41
8219,2,-6,31,8218,0,86,41
8224,2,-7,29,8189,0,85,41
8229,0,-6,30,8209,0,85,41
8234,0,-8,28,8209,0,85,41
8239,-5,-12,24,8209,0,85,40
8244,-7,-11,25,8208,0,85,40
8249,-8,-14,22,8218,0,85,41
8254,-10,-13,23,8218,0,85,40
8259,-4,-8,28,8218,0,85,40
8264,-4,-11,26,8228,0,85,40
8269,-7,-10,26,8218,0,85,40
8274,1,-4,32,8218,0,85,40
8279,2,-6,30,8208,0,85,40
8284,-5,-4,32,8209,0,85,40
8289,-1,-5,31,8209,0,85,40
8294,5,0,36,8199,0,85,40
8299,-4,-4,32,8199,0,85,40
8304,-8,-6,31,8208,0,85,40
8309,-5,-4,33,8208,0,85,40
8314,-18,-11,25,8208,0,85,40
8319,-15,-6,30,8218,0,85,39
8324,-15,-7,29,8217,0,85,39
8329,-17,-9,27,8227,0,85,39
8334,-21,-12,24,8235,0,85,39
8339,-21,-13,23,8235,0,85,39
8344,-19,-9,27,8245,0,85,39
8349,-22,-9,28,8235,0,85,38
8354,-22,-15,22,8235,0,85,38
8359,-17,-9,27,8245,0,85,38
8364,-17,-11,26,8245,0,85,37
8369,-15,-11,26,8245,0,85,37
8374,-15,-8,29,8245,0,85,37
8379,-14,-5,31,8245,0,86,37
8384,-14,-11,26,8235,0,86,37
8389,-11,-6,30,8235,0,86,37
8394,-11,-11,25,8235,0,86,37
8399,-17,-11,25,8235,0,86,37
8404,-17,-9,27,8235,0,86,37
8409,-11,-11,25,8245,0,86,36
8414,-18,-12,24,8235,0,86,36
8419,-15,-12,24,8235,0,86,36
8424,-21,-17,20,8245,0,86,36
8429,-21,-14,22,8245,0,86,36
8434,-14,-16,20,8245,0,86,35
8439,-15,-13,23,8245,0,86,36
8444,-14,-18,19,8245,0,86,35
8449,-15,-15,22,8245,0,86,35
8454,-5,-10,26,8235,0,86,35
8459,-8,-12,24,8235,0,86,35
8464,-7,-16,21,8235,0,86,35
8469,-7,-12,25,8235,0,86,35
8474,-7,-16,20,8235,0,86,35
8479,-4,-10,26,8235,0,86,35
8484,-2,-13,23,8235,0,86,35
8489,-4,-14,23,8235,0,86,35
8494,-4,-13,23,8228,0,86,35
8499,-14,-19,18,8228,0,86,35
8504,-7,-15,21,8235,0,86,35
8509,-1,-12,25,8227,0,87,34
8514,-7,-18,18,8227,0,87,34
8519,-7,-21,15,8235,0,87,34
8524,-5,-15,21,8235,0,87,34
8529,-5,-19,18,8227,0,87,34
8534,-1,-19,18,8235,0,87,34
8539,0,-17,20,8235,0,87,34
8544,-8,-20,17,8228,0,87,34
8549,-5,-25,12,8228,0,87,34
8554,-4,-22,14,8228,0,87,34
8559,1,-17,19,8228,0,89,34
8564,1,-19,17,8228,0,89,34
8569,9,-16,20,8228,0,89,34
8574,9,-17,19,8228,0,89,34
8579,8,-15,22,8228,0,89,34
8584,7,-20,16,8218,0,89,34
8589,14,-13,24,8228,0,89,35
8594,12,-14,22,8228,0,89,35
8599,7,-18,19,8218,0,89,35
8604,4,-16,20,8218,0,255,35
8609,-2,-21,15,8228,0,255,35
8614,-7,-22,15,8218,0,255,34
8619,-2,-21,16,8218,0,255,34
8624,-1,-22,15,8218,0,255,34
8629,0,-22,14,8218,0,255,34
8634,5,-20,16,8218,0,255,34
8639,5,-21,16,8228,0,255,35
8644,5,-21,16,8228,0,255,35
8649,12,-21,16,8218,0,255,35
8654,12,-20,17,8218,0,255,35
8659,12,-19,18,8218,0,255,35
8664,12,-18,18,8218,0,255,36
8669,7,-20,16,8218,0,255,35
8674,5,-21,15,8218,0,255,36
8679,1,-23,13,8218,0,255,35
8684,1,-24,13,8218,0,255,36
8689,5,-25,11,8218,0,255,35
8694,5,-20,16,8208,0,255,35
8699,5,-24,12,8208,0,255,36
8704,5,-20,17,8218,0,255,36
8709,9,-21,15,8218,0,255,36
8714,8,-21,16,8218,0,255,36
8719,9,-19,17,8218,0,255,36
8724,14,-16,21,8218,0,255,37
8729,14,-19,18,8218,0,255,37
8734,11,-19,18,8218,0,255,37
8739,12,-17,19,8218,0,255,37
8744,9,-18,19,8218,0,255,37
8749,9,-17,19,8218,0,255,37
8754,9,-17,20,8218,0,255,37
8759,5,-19,18,8218,0,255,37
8764,5,-18,18,8218,0,255,37
8769,7,-21,16,8208,0,255,37
8774,8,-15,21,8218,0,255,37
8779,8,-19,18,8218,0,255,37
8784,1,-22,15,8218,0,255,38
8789,2,-21,16,8218,0,255,38
8794,4,-19,17,8218,0,255,38
8799,4,-15,21,8228,0,255,38
8804,4,-19,17,8228,0,255,38
8809,8,-17,20,8228,0,255,38
8814,8,-20,17,8227,0,255,38
8819,5,-17,20,8227,0,255,38
8824,5,-16,20,8218,0,255,38
8829,5,-16,20,8218,0,255,38
8834,5,-16,20,8218,0,255,38
8839,2,-18,19,8218,0,255,38
8844,9,-14,23,8218,0,255,38
8849,9,-13,23,8218,0,255,38
8854,4,-16,21,8208,0,255,38
8859,2,-17,19,8208,0,255,38
8864,4,-16,21,8218,0,255,39
8869,2,-13,23,8218,0,255,39
8874,0,-15,21,8218,0,255,38
8879,0,-16,21,8218,0,255,39
8884,5,-14,23,8218,0,255,39
8889,1,-16,20,8218,0,255,38
8894,1,-16,20,8218,0,255,38
8899,7,-9,27,8218,0,255,38
8904,5,-15,22,8218,0,255,39
8909,5,-11,25,8208,0,255,38
8914,0,-15,22,8208,0,255,39
8919,0,-15,21,8208,0,255,39
8924,2,-15,22,8208,0,255,39
8929,2,-15,21,8208,0,255,39
8934,1,-16,21,8208,0,255,39
8939,1,-12,24,8208,0,255,39
8944,1,-10,27,8208,0,255,39
8949,1,-11,25,8198,0,255,39
8954,-4,-15,21,8198,0,255,39
8959,1,-10,27,8199,0,255,39
8964,5,-9,28,8198,0,255,39
8969,1,-12,24,8208,0,255,39
8974,5,-11,26,8209,0,255,39
8979,5,-8,29,8209,0,255,39
8984,-4,-10,26,8208,0,255,39
8989,-5,-9,27,8208,0,255,39
8994,-2,-14,23,8208,0,255,40
8999,-2,-11,25,8208,0,255,39
9004,-8,-16,20,8208,0,255,39
9009,-1,-6,30,8208,0,255,39
9014,-2,-9,27,8208,0,255,39
9019,-4,-9,28,8208,0,255,39
9024,0,-5,31,8208,0,255,39
9029,1,-11,26,8199,0,255,39
9034,-2,-6,30,8199,0,255,39
9039,1,-7,29,8208,0,255,39
9044,1,-5,31,8208,0,255,39
9049,-5,-8,29,8208,0,255,39
9054,-8,-12,24,8208,0,255,39
9059,-11,-9,28,8208,0,255,39
9064,-15,-15,22,8208,0,255,39
9069,-11,-12,24,8208,0,255,38
9074,-12,-8,28,8208,0,255,38
9079,-12,-13,24,8208,0,255,38
9084,-5,-8,28,8208,0,255,38
9089,-11,-11,26,8208,0,255,37
9094,-2,-6,31,8218,0,255,38
9099,-1,-1,36,8218,0,255,38
9104,-7,-8,28,8208,0,255,38
9109,-2,-9,28,8208,0,126,38
9114,-4,-5,32,8208,0,126,38
9119,-17,-12,24,8208,0,126,37
9124,-8,-8,29,8208,0,126,37
9129,-10,-9,27,8218,0,126,37
9134,-12,-10,26,8218,0,126,36
9139,-15,-12,24,8218,0,126,36
9144,-15,-13,24,8218,0,126,36
9149,-8,-9,27,8208,0,126,36
9154,-8,-9,27,8208,0,126,36
9159,-7,-9,28,8218,0,126,36
9164,-10,-14,22,8218,0,126,36
9169,-10,-10,26,8208,0,126,36
9174,-10,-14,22,8218,0,126,36
9179,-10,-14,23,8218,0,126,35
9184,-7,-8,29,8218,0,126,35
9189,-7,-12,24,8208,0,126,35
9194,-7,-12,25,8208,0,126,35
9199,-7,-11,25,8208,0,126,35
9204,-4,-6,31,8208,0,126,36
9209,-4,-10,27,8218,0,126,35
9214,-10,-13,24,8208,0,126,35
9219,-12,-14,22,8208,0,126,35
9224,-12,-14,22,8208,0,126,35
9229,-5,-10,26,8208,0,126,34
9234,-7,-11,25,8208,0,126,34
9239,-7,-15,21,8208,0,126,34
9244,-5,-9,27,8208,0,126,34
9249,-1,-11,26,8208,0,126,34
9254,-1,-10,27,8208,0,126,35
9259,-2,-10,27,8208,0,126,35
9264,-2,-9,27,8208,0,126,35
9269,-15,-20,16,8208,0,126,34
9274,-15,-20,17,8208,0,126,34
9279,-14,-19,18,8208,0,126,34
9284,-10,-16,20,8208,0,126,34
9289,-2,-12,25,8198,0,126,33
9294,-1,-14,22,8208,0,126,34
9299,-1,-13,24,8208,0,126,33
9304,-1,-12,25,8198,0,126,34
9309,1,-13,23,8199,0,126,34
9314,0,-12,24,8199,0,126,34
9319,-4,-17,19,8199,0,126,34
9324,-4,-16,21,8198,0,126,34
9329,-7,-16,20,8198,0,126,33
9334,-7,-19,17,8189,0,126,33
9339,-7,-18,18,8189,0,126,33
9344,-4,-15,21,8199,0,126,33
9349,0,-16,21,8199,0,126,33
9354,-2,-19,18,8199,0,126,33
9359,1,-15,21,8199,0,126,33
9364,0,-14,23,8199,0,126,34
9369,0,-20,17,8189,0,126,34
9374,2,-16,20,8189,0,126,34
9379,0,-15,21,8189,0,126,33
9384,-12,-24,12,8199,0,126,33
9389,-12,-27,10,8189,0,126,33
9394,-2,-23,14,8189,0,126,33
9399,0,-19,18,8179,0,126,33
9404,5,-14,23,8179,0,126,33
9409,2,-17,20,8179,0,126,33
9414,0,-20,17,8189,0,126,33
9419,11,-14,22,8189,0,126,33
9424,1,-21,16,8189,0,126,33
9429,0,-18,18,8179,0,126,33
9434,-1,-20,16,8179,0,126,34
9439,2,-20,17,8189,0,126,33
9444,1,-21,15,8189,0,126,33
9449,-1,-23,13,8189,0,126,33
9454,2,-22,15,8189,0,126,34
9459,2,-22,14,8189,0,126,34
9464,2,-23,14,8179,0,126,34
9469,2,-19,17,8179,0,126,34
9474,2,-24,13,8179,0,126,34
9479,2,-24,13,8189,0,126,34
9484,8,-24,13,8189,0,126,34
9489,11,-17,19,8189,0,126,34
9494,1,-23,14,8189,0,126,34
9499,4,-21,15,8189,0,126,34
9504,8,-19,18,8189,0,126,34
9509,5,-24,12,8189,0,126,34
9514,7,-18,18,8189,0,126,34
9519,18,-16,21,8189,0,126,35
9524,16,-15,21,8189,0,126,35
9529,11,-17,19,8179,0,126,35
9534,15,-14,22,8189,0,126,35
9539,9,-17,20,8189,0,126,35
9544,1,-21,15,8188,0,126,35
9549,1,-25,12,8198,0,126,35
9554,4,-23,14,8198,0,126,36
9559,0,-24,12,8198,0,126,36
9564,-1,-24,12,8198,0,126,36
9569,0,-27,9,8198,0,126,36
9574,4,-20,16,8198,0,126,36
9579,7,-22,15,8198,0,126,36
9584,12,-18,19,8208,0,126,36
9589,14,-16,21,8198,0,126,36
9594,15,-14,23,8198,0,126,37
9599,24,-11,25,8198,0,126,37
9604,22,-10,26,8199,0,126,37
9609,14,-13,23,8189,0,126,37
9614,8,-16,21,8198,0,126,37
9619,9,-14,22,8198,0,126,38
9624,7,-15,22,8198,0,126,37
9629,-7,-23,14,8208,0,126,38
9634,1,-19,18,8208,0,126,37
9639,1,-19,18,8208,0,79,37
9644,-4,-21,15,8208,0,79,38
9649,0,-19,17,8208,0,79,37
9654,2,-18,18,8208,0,79,38
9659,9,-14,23,8208,0,79,38
9664,9,-13,23,8218,0,78,38
9669,19,-7,29,8208,0,78,38
9674,16,-12,25,8208,0,78,38
9679,11,-9,27,8198,0,78,38
9684,5,-13,24,8198,0,78,39
9689,5,-13,24,8208,0,78,39
9694,2,-15,22,8208,0,78,39
9699,-1,-13,24,8208,0,78,39
9704,-4,-16,21,8218,0,78,39
9709,-8,-19,18,8208,0,78,38
9714,-10,-21,15,8208,0,78,39
9719,-10,-18,18,8218,0,78,38
9724,-5,-17,19,8217,0,78,38
9729,1,-15,22,8227,0,78,38
9734,0,-16,21,8227,0,78,38
9739,1,-16,21,8227,0,78,38
9744,1,-12,24,8227,0,78,39
9749,9,-9,28,8217,0,78,39
9754,2,-13,23,8217,0,78,39
9759,1,-11,26,8218,0,78,39
9764,8,-11,25,8217,0,79,39
9769,0,-12,24,8217,0,79,39
9774,-1,-14,23,8227,0,79,39
9779,-1,-11,25,8227,0,79,39
9784,-2,-13,23,8227,0,79,39
9789,-4,-15,21,8227,0,79,39
9794,-5,-17,19,8227,0,79,39
9799,-4,-14,23,8235,0,79,39
9804,-4,-15,21,8235,0,79,39
9809,-2,-12,25,8235,0,79,39
9814,-2,-13,23,8235,0,79,39
9819,0,-13,23,8235,0,79,40
9824,1,-10,26,8235,0,79,39
9829,0,-8,28,8235,0,79,39
9834,0,-10,26,8235,0,79,39
9839,0,-8,28,8235,0,80,39
9844,1,-9,27,8235,0,80,39
9849,-2,-13,24,8227,0,80,39
9854,-2,-10,26,8227,0,80,39
9859,-5,-10,26,8227,0,80,39
9864,-5,-13,24,8227,0,81,39
9869,-5,-11,26,8235,0,81,39
9874,-4,-13,24,8235,0,81,39
9879,-1,-5,31,8227,0,81,39
9884,0,-7,29,8227,0,81,39
9889,0,-6,31,8227,0,81,39
9894,-4,-11,26,8217,0,81,39
9899,-4,-9,28,8217,0,81,38
9904,-7,-10,27,8227,0,81,38
9909,-4,-11,26,8235,0,81,38
9914,-10,-13,24,8235,0,82,38
9919,-14,-14,22,8235,0,82,38
9924,-14,-17,19,8235,0,82,38
9929,-12,-15,21,8235,0,82,38
9934,-14,-16,21,8235,0,82,38
9939,-11,-13,23,8235,0,82,38
9944,-11,-17,20,8227,0,82,38
9949,0,-5,31,8227,0,82,37
9954,1,-8,29,8227,0,82,37
9959,-1,-11,25,8218,0,82,37
9964,1,-8,28,8218,0,82,38
9969,1,-3,33,8228,0,83,38
9974,1,-6,30,8227,0,83,38
9979,1,-9,28,8227,0,83,38
9984,-1,-5,32,8218,0,83,38
9989,-7,-11,25,8218,0,83,38
9994,-7,-11,26,8218,0,83,38
9999,-15,-15,22,8217,0,83,37
10004,-18,-16,20,8217,0,84,37
10009,-19,-17,19,8227,0,84,36
10014,-19,-21,15,8235,0,84,36
10019,-12,-17,20,8235,0,84,36
10024,-11,-15,21,8235,0,169,36
10029,-10,-14,22,8227,0,169,36
10034,-1,-12,24,8227,0,169,37
10039,0,-10,26,8218,0,169,36
10044,-2,-10,26,8218,0,169,37
10049,-2,-13,24,8218,0,169,36
10054,-5,-17,20,8218,0,170,36
10059,-8,-17,20,8218,0,170,35
10064,-5,-14,22,8218,0,170,35
10069,-10,-16,21,8218,0,170,35
10074,-15,-22,15,8218,0,170,35
10079,-5,-15,21,8218,0,170,35
10084,-5,-18,19,8219,0,170,35
10089,-11,-19,17,8199,0,170,36
10094,0,-16,21,8208,0,170,35
10099,0,-17,19,8208,0,170,35
10104,0,-15,22,8208,0,170,35
10109,1,-12,24,8208,0,170,35
10114,2,-14,23,8208,0,170,34
10119,-2,-18,19,8208,0,171,34
10124,-2,-19,17,8208,0,171,34
10129,-1,-16,20,8208,0,171,34
10134,-4,-20,17,8208,0,171,34
10139,-10,-21,15,8208,0,171,34
10144,-10,-23,13,8208,0,171,35
10149,-8,-20,16,8208,0,172,34
10154,-8,-26,10,8208,0,172,34
10159,-4,-21,15,8208,0,172,34
10164,-4,-23,14,8208,0,172,34
10169,-4,-24,13,8208,0,172,34
10174,0,-22,14,8208,0,172,34
10179,2,-22,15,8208,0,172,34
10184,2,-22,14,8208,0,172,34
10189,2,-22,14,8208,0,255,34
10194,4,-21,15,8208,0,255,34
10199,2,-23,14,8208,0,255,34
10204,4,-22,15,8208,0,255,34
10209,8,-23,14,8208,0,255,34
10214,8,-22,15,8208,0,255,34
10219,5,-23,14,8208,0,255,34
10224,5,-22,14,8208,0,255,34
10229,0,-25,12,8208,0,255,34
10234,0,-25,12,8208,0,255,34
10239,4,-26,11,8208,0,255,34
10244,5,-24,12,8208,0,255,34
10249,1,-26,11,8208,0,255,34
10254,4,-24,13,8208,0,255,34
10259,12,-22,14,8208,0,255,35
10264,12,-20,16,8208,0,255,34
10269,8,-21,15,8208,0,255,34
10274,8,-24,12,8208,0,255,35
10279,11,-21,16,8208,0,255,35
10284,8,-25,12,8208,0,255,35
10289,15,-19,18,8208,0,255,35
10294,15,-17,19,8208,0,255,35
10299,15,-19,17,8208,0,255,35
10304,12,-19,18,8208,0,255,36
10309,12,-17,19,8208,0,255,36
10314,5,-20,16,8208,0,255,36
10319,5,-23,13,8208,0,255,36
10324,11,-22,14,8208,0,255,36
10329,11,-20,17,8218,0,255,36
10334,5,-22,15,8218,0,255,36
10339,5,-24,12,8218,0,255,36
10344,2,-24,12,8208,0,255,36
10349,2,-27,10,8208,0,255,36
10354,8,-18,18,8208,0,255,36
10359,9,-20,16,8208,0,255,36
10364,5,-25,12,8208,0,255,37
10369,8,-17,19,8208,0,255,36
10374,15,-20,17,8208,0,255,37
10379,9,-21,16,8208,0,255,37
10384,14,-16,21,8208,0,255,37
10389,14,-18,19,8198,0,255,37
10394,5,-17,19,8198,0,255,37
10399,8,-18,18,8208,0,255,37
10404,11,-15,21,8208,0,255,37
10409,4,-18,19,8208,0,255,37
10414,4,-21,16,8208,0,255,37
10419,5,-19,17,8208,0,255,37
10424,4,-22,14,8208,0,255,38
10429,1,-22,14,8218,0,255,38
10434,4,-19,17,8218,0,255,38
10439,-1,-25,11,8218,0,255,38
10444,-2,-21,16,8218,0,255,38
10449,5,-20,17,8208,0,255,38
10454,5,-19,18,8218,0,255,38
10459,5,-18,19,8218,0,255,38
10464,5,-17,20,8218,0,255,38
10469,8,-18,19,8208,0,255,38
10474,7,-17,20,8208,0,255,38
10479,4,-17,19,8208,0,255,38
10484,5,-16,20,8208,0,255,38
10489,2,-21,16,8218,0,255,38
10494,0,-17,19,8218,0,255,38
10499,4,-18,18,8218,0,255,39
10504,2,-19,18,8227,0,255,39
10509,1,-15,22,8217,0,54,39
10514,1,-15,22,8217,0,54,39
10519,2,-14,22,8217,0,54,39
10524,2,-14,22,8217,0,54,39
10529,-2,-21,16,8227,0,51,39
10534,1,-18,18,8227,0,51,39
10539,1,-18,19,8227,0,51,38
10544,-4,-20,16,8227,0,51,38
10549,2,-13,23,8227,0,51,39
10554,2,-17,19,8227,0,52,38
10559,-1,-15,22,8227,0,52,38
10564,-1,-15,21,8227,0,52,38
10569,5,-16,21,8227,0,52,39
10574,9,-9,27,8227,0,52,39
10579,4,-16,21,8227,0,51,39
10584,9,-8,28,8217,0,51,39
10589,8,-9,27,8217,0,51,39
10594,-1,-11,26,8217,0,51,39
10599,-10,-21,16,8218,0,51,39
10604,-5,-15,22,8217,0,51,39
10609,-5,-16,21,8227,0,51,38
10614,-15,-19,18,8227,0,51,38
10619,-7,-16,20,8227,0,51,38
10624,-4,-16,21,8227,0,51,38
10629,-4,-17,20,8227,0,52,38
10634,1,-11,26,8227,0,52,38
10639,1,-12,25,8227,0,52,39
10644,1,-13,24,8228,0,52,39
10649,1,-10,27,8218,0,52,39
10654,1,-15,22,8217,0,52,39
10659,-1,-12,24,8217,0,52,39
10664,-5,-16,21,8208,0,52,38
10669,-5,-13,23,8218,0,52,38
10674,-7,-12,24,8218,0,53,38
10679,-5,-13,23,8227,0,53,38
10684,-4,-14,22,8227,0,53,38
10689,-2,-11,26,8227,0,53,38
10694,1,-11,26,8227,0,53,38
10699,-1,-13,23,8227,0,53,38
10704,-1,-10,26,8217,0,53,39
10709,-2,-13,24,8227,0,53,38
10714,-1,-10,27,8227,0,53,38
10719,-4,-13,23,8217,0,53,38
10724,-4,-15,22,8218,0,51,38
10729,-12,-17,20,8218,0,51,38
10734,-15,-17,19,8218,0,51,37
10739,-1,-8,28,8218,0,51,37
10744,0,-10,27,8217,0,51,38
10749,-10,-17,19,8208,0,51,37
10754,1,-9,27,8208,0,51,38
10759,1,-11,26,8218,0,51,38
10764,-1,-10,27,8218,0,51,38
10769,-1,-12,25,8208,0,50,38
10774,-10,-15,22,8208,0,50,38
10779,-15,-16,20,8208,0,50,38
10784,-7,-15,22,8208,0,50,37
10789,-7,-13,23,8208,0,50,37
10794,-8,-16,20,8208,0,50,37
10799,-2,-15,22,8208,0,50,37
10804,-1,-8,28,8208,0,52,37
10809,4,-8,29,8208,0,52,37
10814,0,-12,25,8198,0,52,37
10819,-2,-7,30,8198,0,50,37
10824,-2,-10,27,8208,0,50,37
10829,-2,-12,24,8198,0,50,37
10834,-10,-15,22,8198,0,50,37
10839,-10,-18,19,8208,0,50,36
10844,-15,-19,18,8208,0,51,37
10849,-17,-19,17,8198,0,51,36
